"date","peak_fol002"
2008-01-01,0
2008-01-02,0
2008-01-03,0
2008-01-04,0
2008-01-05,0
2008-01-06,0
2008-01-07,0
2008-01-08,0
2008-01-09,0
2008-01-10,0
2008-01-11,0
2008-01-12,0
2008-01-13,0
2008-01-14,0
2008-01-15,0
2008-01-16,0
2008-01-17,0
2008-01-18,0
2008-01-19,0
2008-01-20,0
2008-01-21,0
2008-01-22,0
2008-01-23,0
2008-01-24,0
2008-01-25,0
2008-01-26,0
2008-01-27,0
2008-01-28,0
2008-01-29,0
2008-01-30,0
2008-01-31,0
2008-02-01,0
2008-02-02,0
2008-02-03,0
2008-02-04,0
2008-02-05,0
2008-02-06,0
2008-02-07,0
2008-02-08,0
2008-02-09,0
2008-02-10,0
2008-02-11,0
2008-02-12,0
2008-02-13,0
2008-02-14,0
2008-02-15,0
2008-02-16,0
2008-02-17,0
2008-02-18,0
2008-02-19,0
2008-02-20,0
2008-02-21,0
2008-02-22,0
2008-02-23,0
2008-02-24,0
2008-02-25,0
2008-02-26,0
2008-02-27,0
2008-02-28,0
2008-02-29,0
2008-03-01,0
2008-03-02,0
2008-03-03,0
2008-03-04,0
2008-03-05,0
2008-03-06,0
2008-03-07,0
2008-03-08,0
2008-03-09,0
2008-03-10,0
2008-03-11,0
2008-03-12,0
2008-03-13,0
2008-03-14,0
2008-03-15,0
2008-03-16,0
2008-03-17,0
2008-03-18,0
2008-03-19,0
2008-03-20,0
2008-03-21,0
2008-03-22,0
2008-03-23,0
2008-03-24,0
2008-03-25,0
2008-03-26,0
2008-03-27,0
2008-03-28,0
2008-03-29,0
2008-03-30,0
2008-03-31,0
2008-04-01,0
2008-04-02,0
2008-04-03,0
2008-04-04,0
2008-04-05,0
2008-04-06,0
2008-04-07,0
2008-04-08,0
2008-04-09,0
2008-04-10,0
2008-04-11,0
2008-04-12,0
2008-04-13,0
2008-04-14,0
2008-04-15,0
2008-04-16,0
2008-04-17,0
2008-04-18,0
2008-04-19,0
2008-04-20,0
2008-04-21,0
2008-04-22,0
2008-04-23,0
2008-04-24,0
2008-04-25,0
2008-04-26,0
2008-04-27,0
2008-04-28,0
2008-04-29,0
2008-04-30,0
2008-05-01,0
2008-05-02,0
2008-05-03,0
2008-05-04,0
2008-05-05,0
2008-05-06,0
2008-05-07,0
2008-05-08,0
2008-05-09,0
2008-05-10,0
2008-05-11,0
2008-05-12,0
2008-05-13,0
2008-05-14,0
2008-05-15,0
2008-05-16,0
2008-05-17,0
2008-05-18,0
2008-05-19,0
2008-05-20,0
2008-05-21,0
2008-05-22,0
2008-05-23,0
2008-05-24,0
2008-05-25,0
2008-05-26,0
2008-05-27,0
2008-05-28,0
2008-05-29,0
2008-05-30,0
2008-05-31,0
2008-06-01,0
2008-06-02,0
2008-06-03,0
2008-06-04,0
2008-06-05,0
2008-06-06,0
2008-06-07,0
2008-06-08,0
2008-06-09,0
2008-06-10,0
2008-06-11,0
2008-06-12,0
2008-06-13,0
2008-06-14,0
2008-06-15,0
2008-06-16,0
2008-06-17,0
2008-06-18,0
2008-06-19,0
2008-06-20,0
2008-06-21,0
2008-06-22,0
2008-06-23,0
2008-06-24,0
2008-06-25,0
2008-06-26,0
2008-06-27,0
2008-06-28,0
2008-06-29,0
2008-06-30,0
2008-07-01,0
2008-07-02,0
2008-07-03,0
2008-07-04,0
2008-07-05,0
2008-07-06,0
2008-07-07,0
2008-07-08,0
2008-07-09,0
2008-07-10,0
2008-07-11,0
2008-07-12,0
2008-07-13,0
2008-07-14,0
2008-07-15,0
2008-07-16,0
2008-07-17,0
2008-07-18,0
2008-07-19,0
2008-07-20,0
2008-07-21,0
2008-07-22,0
2008-07-23,0
2008-07-24,0
2008-07-25,0
2008-07-26,0
2008-07-27,0
2008-07-28,0
2008-07-29,0
2008-07-30,0
2008-07-31,0
2008-08-01,0
2008-08-02,0
2008-08-03,0
2008-08-04,0
2008-08-05,0
2008-08-06,0
2008-08-07,0
2008-08-08,0
2008-08-09,0
2008-08-10,0
2008-08-11,0
2008-08-12,0
2008-08-13,0
2008-08-14,0
2008-08-15,0
2008-08-16,0
2008-08-17,0
2008-08-18,0
2008-08-19,0
2008-08-20,0
2008-08-21,0
2008-08-22,0
2008-08-23,0
2008-08-24,0
2008-08-25,0
2008-08-26,0
2008-08-27,0
2008-08-28,0
2008-08-29,0
2008-08-30,0
2008-08-31,0
2008-09-01,0
2008-09-02,0
2008-09-03,0
2008-09-04,0
2008-09-05,0
2008-09-06,0
2008-09-07,0
2008-09-08,0
2008-09-09,0
2008-09-10,0
2008-09-11,0
2008-09-12,0
2008-09-13,0
2008-09-14,0
2008-09-15,0
2008-09-16,0
2008-09-17,0
2008-09-18,0
2008-09-19,0
2008-09-20,0
2008-09-21,0
2008-09-22,0
2008-09-23,0
2008-09-24,0
2008-09-25,0
2008-09-26,0
2008-09-27,0
2008-09-28,0
2008-09-29,0
2008-09-30,0
2008-10-01,0
2008-10-02,0
2008-10-03,0
2008-10-04,0
2008-10-05,0
2008-10-06,0
2008-10-07,0
2008-10-08,0
2008-10-09,0
2008-10-10,0
2008-10-11,0
2008-10-12,0
2008-10-13,0
2008-10-14,0
2008-10-15,0
2008-10-16,0
2008-10-17,0
2008-10-18,0
2008-10-19,0
2008-10-20,0
2008-10-21,0
2008-10-22,0
2008-10-23,0
2008-10-24,0
2008-10-25,0
2008-10-26,0
2008-10-27,0
2008-10-28,0
2008-10-29,0
2008-10-30,0
2008-10-31,0
2008-11-01,0
2008-11-02,0
2008-11-03,0
2008-11-04,0
2008-11-05,0
2008-11-06,0
2008-11-07,0
2008-11-08,0
2008-11-09,0
2008-11-10,0
2008-11-11,0
2008-11-12,0
2008-11-13,0
2008-11-14,0
2008-11-15,0
2008-11-16,0
2008-11-17,0
2008-11-18,0
2008-11-19,0
2008-11-20,0
2008-11-21,0
2008-11-22,0
2008-11-23,0
2008-11-24,0
2008-11-25,0
2008-11-26,0
2008-11-27,0
2008-11-28,0
2008-11-29,0
2008-11-30,0
2008-12-01,0
2008-12-02,0
2008-12-03,0
2008-12-04,0
2008-12-05,0
2008-12-06,0
2008-12-07,0
2008-12-08,0
2008-12-09,0
2008-12-10,0
2008-12-11,0
2008-12-12,0
2008-12-13,0
2008-12-14,0
2008-12-15,0
2008-12-16,0
2008-12-17,0
2008-12-18,0
2008-12-19,0
2008-12-20,0
2008-12-21,0
2008-12-22,0
2008-12-23,0
2008-12-24,0
2008-12-25,0
2008-12-26,0
2008-12-27,0
2008-12-28,0
2008-12-29,0
2008-12-30,0
2008-12-31,0
2009-01-01,0.00046016
2009-01-02,8.3046e-05
2009-01-03,1.7806e-05
2009-01-04,6.7004e-06
2009-01-05,4.7827e-06
2009-01-06,4.4678e-06
2009-01-07,4.4531e-06
2009-01-08,4.4378e-06
2009-01-09,4.4421e-06
2009-01-10,4.3878e-06
2009-01-11,4.3787e-06
2009-01-12,4.3855e-06
2009-01-13,4.3518e-06
2009-01-14,4.3532e-06
2009-01-15,4.3501e-06
2009-01-16,4.3523e-06
2009-01-17,4.336e-06
2009-01-18,4.3382e-06
2009-01-19,4.3247e-06
2009-01-20,4.3154e-06
2009-01-21,4.332e-06
2009-01-22,0.00028435
2009-01-23,0.004541
2009-01-24,0.0090319
2009-01-25,6.1936e-05
2009-01-26,0.00014389
2009-01-27,0.00015862
2009-01-28,0.00016182
2009-01-29,0.00016211
2009-01-30,0.00016022
2009-01-31,0.00015957
2009-02-01,0.00042069
2009-02-02,0.00020615
2009-02-03,0.00016912
2009-02-04,0.00016273
2009-02-05,0.00016195
2009-02-06,0.00016172
2009-02-07,0.00016176
2009-02-08,0.00016169
2009-02-09,0.00016272
2009-02-10,0.00016149
2009-02-11,0.00016322
2009-02-12,0.0024738
2009-02-13,0.00032375
2009-02-14,0.045335
2009-02-15,8.141e-05
2009-02-16,0.00051957
2009-02-17,0.0051256
2009-02-18,0.047312
2009-02-19,0.000148
2009-02-20,0.00095106
2009-02-21,0.0010902
2009-02-22,0.0011083
2009-02-23,0.03598
2009-02-24,0.012493
2009-02-25,0.00064074
2009-02-26,0.001414
2009-02-27,0.0015381
2009-02-28,0.0015841
2009-03-01,0.0037607
2009-03-02,0.0087911
2009-03-03,0.016825
2009-03-04,0.046417
2009-03-05,0.00034113
2009-03-06,0.00192
2009-03-07,0.0021808
2009-03-08,0.0022451
2009-03-09,0.0022385
2009-03-10,0.0022242
2009-03-11,0.0022417
2009-03-12,0.0022446
2009-03-13,0.0022338
2009-03-14,0.0022327
2009-03-15,0.0022311
2009-03-16,0.0022075
2009-03-17,0.0021988
2009-03-18,0.0022385
2009-03-19,0.0022341
2009-03-20,0.0022229
2009-03-21,0.0022224
2009-03-22,0.0022086
2009-03-23,0.0021942
2009-03-24,0.002202
2009-03-25,0.0022102
2009-03-26,0.0022131
2009-03-27,0.0022025
2009-03-28,0.0022092
2009-03-29,0.0022109
2009-03-30,0.0021793
2009-03-31,0.0021883
2009-04-01,0.0035558
2009-04-02,0.0024176
2009-04-03,0.002231
2009-04-04,0.0021745
2009-04-05,0.0021985
2009-04-06,0.0021958
2009-04-07,0.0022005
2009-04-08,0.012672
2009-04-09,0.0023694
2009-04-10,0.0026887
2009-04-11,0.0023525
2009-04-12,0.0023251
2009-04-13,0.0023428
2009-04-14,0.0023236
2009-04-15,0.0022733
2009-04-16,0.0022751
2009-04-17,0.0023078
2009-04-18,0.0023267
2009-04-19,0.0023258
2009-04-20,0.0023195
2009-04-21,0.002328
2009-04-22,0.0023315
2009-04-23,0.002322
2009-04-24,0.0023085
2009-04-25,0.0023
2009-04-26,0.0022924
2009-04-27,0.0022997
2009-04-28,0.002299
2009-04-29,0.0022874
2009-04-30,0.0022991
2009-05-01,0.0031066
2009-05-02,0.063763
2009-05-03,0.0014044
2009-05-04,0.0026788
2009-05-05,0.0045097
2009-05-06,0.0030536
2009-05-07,0.0029995
2009-05-08,0.0029751
2009-05-09,0.0029766
2009-05-10,0.002974
2009-05-11,0.0029772
2009-05-12,0.0029599
2009-05-13,0.002946
2009-05-14,0.0029517
2009-05-15,0.0029559
2009-05-16,0.0029531
2009-05-17,0.0029652
2009-05-18,0.0030095
2009-05-19,0.0029629
2009-05-20,0.0029433
2009-05-21,0.0029619
2009-05-22,0.0029637
2009-05-23,0.0029387
2009-05-24,0.0029215
2009-05-25,0.0029164
2009-05-26,0.0029163
2009-05-27,0.0029166
2009-05-28,0.0029418
2009-05-29,0.0029249
2009-05-30,0.0029089
2009-05-31,0.0028974
2009-06-01,0.0045982
2009-06-02,0.0031694
2009-06-03,0.0029471
2009-06-04,0.0029405
2009-06-05,0.0029049
2009-06-06,0.0028815
2009-06-07,0.0028907
2009-06-08,0.0028828
2009-06-09,0.0028789
2009-06-10,0.0028639
2009-06-11,0.0028611
2009-06-12,0.002855
2009-06-13,0.0028614
2009-06-14,0.0028457
2009-06-15,0.0028569
2009-06-16,0.002855
2009-06-17,0.0028466
2009-06-18,0.0028332
2009-06-19,0.0028344
2009-06-20,0.0028196
2009-06-21,0.0028097
2009-06-22,0.0028049
2009-06-23,0.0028234
2009-06-24,0.0028474
2009-06-25,0.0028302
2009-06-26,0.0028102
2009-06-27,0.0028198
2009-06-28,0.0028276
2009-06-29,0.0028336
2009-06-30,0.0028043
2009-07-01,0.0045152
2009-07-02,0.0030563
2009-07-03,0.0028479
2009-07-04,0.0028001
2009-07-05,0.0027924
2009-07-06,0.0027824
2009-07-07,0.0027801
2009-07-08,0.0027746
2009-07-09,0.0027642
2009-07-10,0.0027614
2009-07-11,0.0027644
2009-07-12,0.0027665
2009-07-13,0.0027551
2009-07-14,0.0027516
2009-07-15,0.0027644
2009-07-16,0.0027698
2009-07-17,0.0027562
2009-07-18,0.0027535
2009-07-19,0.0027441
2009-07-20,0.0027413
2009-07-21,0.0027249
2009-07-22,0.0027141
2009-07-23,0.0027083
2009-07-24,0.0027084
2009-07-25,0.0027041
2009-07-26,0.0026966
2009-07-27,0.0026968
2009-07-28,0.0027005
2009-07-29,0.0026914
2009-07-30,0.0026733
2009-07-31,0.00267
2009-08-01,0.0061835
2009-08-02,0.0031017
2009-08-03,0.0027201
2009-08-04,0.0026779
2009-08-05,0.0026715
2009-08-06,0.0026666
2009-08-07,0.0026498
2009-08-08,0.0026676
2009-08-09,0.0026631
2009-08-10,0.0026671
2009-08-11,0.0026713
2009-08-12,0.002637
2009-08-13,0.0026251
2009-08-14,0.0026159
2009-08-15,0.002614
2009-08-16,0.0026276
2009-08-17,0.0026464
2009-08-18,0.0026513
2009-08-19,0.0026583
2009-08-20,0.002645
2009-08-21,0.0026102
2009-08-22,0.0026033
2009-08-23,0.0026018
2009-08-24,0.0025875
2009-08-25,0.0026001
2009-08-26,0.0026007
2009-08-27,0.0026192
2009-08-28,0.0025935
2009-08-29,0.0025808
2009-08-30,0.0025725
2009-08-31,0.0025642
2009-09-01,0.0048681
2009-09-02,0.0028476
2009-09-03,0.0026356
2009-09-04,0.0025763
2009-09-05,0.0025611
2009-09-06,0.0025564
2009-09-07,0.0025475
2009-09-08,0.0025433
2009-09-09,0.0025694
2009-09-10,0.0025606
2009-09-11,0.0025695
2009-09-12,0.0025622
2009-09-13,0.0025384
2009-09-14,0.0025168
2009-09-15,0.0025118
2009-09-16,0.0025241
2009-09-17,0.0025174
2009-09-18,0.0025179
2009-09-19,0.0025608
2009-09-20,0.0025151
2009-09-21,0.002524
2009-09-22,0.0025037
2009-09-23,0.0024989
2009-09-24,0.0025188
2009-09-25,0.0025394
2009-09-26,0.0025263
2009-09-27,0.0025099
2009-09-28,0.002531
2009-09-29,0.0024809
2009-09-30,0.0024558
2009-10-01,0.0041974
2009-10-02,0.0026282
2009-10-03,0.0025076
2009-10-04,0.002447
2009-10-05,0.0024396
2009-10-06,0.0024832
2009-10-07,0.00245
2009-10-08,0.0024767
2009-10-09,0.0024684
2009-10-10,0.0024831
2009-10-11,0.0024749
2009-10-12,0.0024502
2009-10-13,0.0024373
2009-10-14,1.0847
2009-10-15,0.00095405
2009-10-16,0.010403
2009-10-17,0.011981
2009-10-18,0.012306
2009-10-19,0.012309
2009-10-20,0.012244
2009-10-21,0.012342
2009-10-22,0.012352
2009-10-23,0.012321
2009-10-24,0.012264
2009-10-25,0.01225
2009-10-26,0.012233
2009-10-27,0.012322
2009-10-28,0.011912
2009-10-29,0.011943
2009-10-30,0.012178
2009-10-31,0.012268
2009-11-01,0.01335
2009-11-02,0.012409
2009-11-03,0.01222
2009-11-04,0.012172
2009-11-05,0.012076
2009-11-06,0.011995
2009-11-07,0.012086
2009-11-08,0.012073
2009-11-09,0.012064
2009-11-10,0.012095
2009-11-11,0.012149
2009-11-12,0.01214
2009-11-13,0.012
2009-11-14,0.012049
2009-11-15,0.01204
2009-11-16,0.011942
2009-11-17,0.011958
2009-11-18,0.011937
2009-11-19,0.011918
2009-11-20,0.011914
2009-11-21,0.011769
2009-11-22,0.011956
2009-11-23,0.011996
2009-11-24,0.011916
2009-11-25,0.011828
2009-11-26,0.011787
2009-11-27,0.011846
2009-11-28,0.01185
2009-11-29,0.011506
2009-11-30,0.011627
2009-12-01,0.012723
2009-12-02,0.011971
2009-12-03,0.011819
2009-12-04,0.01181
2009-12-05,0.011811
2009-12-06,0.011869
2009-12-07,0.011763
2009-12-08,0.011883
2009-12-09,0.01185
2009-12-10,0.011795
2009-12-11,0.011694
2009-12-12,0.42563
2009-12-13,0.13664
2009-12-14,0.0092675
2009-12-15,0.015474
2009-12-16,0.016687
2009-12-17,0.01693
2009-12-18,0.017051
2009-12-19,0.017036
2009-12-20,0.01694
2009-12-21,0.016957
2009-12-22,0.016958
2009-12-23,0.016862
2009-12-24,0.016979
2009-12-25,0.016874
