"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"1137",0.0607912752233304,-0.0623222074212626,0.0665470310448569,0.125501117609546,0.101957160805376,0.0269115016375636,0.0283782061062112,0.451210470497251,0.215375608160882,-0.0419794989105495,-0.0192482772694303,0.0234098900732391,-0.0787024834459668,0.0583418835157594,-0.0107634151810499,-0.0414989860692218,-0.109643918343093,0.0410794774993751,-0.301320606303505,0.300302466491383,0.243391894188034,-0.0504600376226676,-0.0504600376226676,-0.00890437122987352,0.0152602596039711,-0.0152237770769712,0.111239635030743,0.00961070097550176,-0.00606148127520627,0.0157271710667882,0.0355447500915871,-0.0110489177921138,-0.0609065482673475,-0.0780720014505849,-0.0700182161410264,0.0566761113159422,-0.0131234370953588,-0.0341298775076979,-0.0441832178931749,0.0900929018690824,-0.0103875202300747,0.0587191324446688,0.0126761233268039,-0.0317463259520856
"1138",0.0583906071361183,-0.0651206818060404,0.0652024219672658,0.125797874809114,0.089228618378767,0.0220370234474839,0.0305332688307073,0.425363169228622,0.206785821887617,-0.0504913023513425,-0.0122335271394887,0.0206022819611545,-0.0832544949250559,0.0548119730991668,-0.0134323153182175,-0.0426272319922555,-0.10163911794476,0.0448540750758972,-0.293464515067493,0.293378502874919,0.231231885632017,-0.0476541720430355,-0.0476541720430355,-0.0495199528272005,0.0225691588940678,-0.0034867066528978,0.120433978779736,0.0347265656050014,-0.00888195377951031,0.00666410528298234,0.0706000524013499,-0.015885921784027,-0.0874553575353659,-0.0667529918110398,-0.100464808473386,0.0334343910322504,-0.0105549579876366,-0.0334076647021602,-0.0383794290433982,0.0860277699445891,0.00520163225710236,0.0582481635504698,-0.00215955862271063,-0.0500136248749326
"1139",0.0542963403363944,-0.0659505929660293,0.0668682910918235,0.125862877934239,0.0790454490362631,0.0172767978593889,0.0327275996718719,0.398706630475224,0.199675295050921,-0.0549458365586184,-0.00636194617002244,0.018201295619352,-0.086894616712683,0.0509008725481272,-0.0130032876991377,-0.0433821760568558,-0.0946661798480068,0.0464887116630653,-0.283592357695164,0.284549890736752,0.219822605994082,-0.0459495273250549,-0.0459495273250549,-0.0799165634332576,0.0277076334985952,0.00702795137852841,0.129738361047901,0.0583788702680073,-0.00883684942144988,-0.00202577911435853,0.0923193843492823,-0.0211497522693327,-0.120032756142145,-0.0576950309203261,-0.117837754083458,0.0119644846369268,-0.0093708991495214,-0.0338212576669215,-0.0379774062039592,0.0828608922259984,0.0166617994805036,0.0572688067384307,-0.0125907931279212,-0.0646331848902412
"1140",0.0490604138680765,-0.0657340099441355,0.0707912786282323,0.125992290616454,0.0718433011468388,0.0120425754734639,0.0349586843914826,0.372695912017383,0.19536122906529,-0.0570264332458749,-0.00316017016178513,0.0168673486969072,-0.0900241051692214,0.0465797643931028,-0.0108918009980035,-0.0444636538536149,-0.0871433168552001,0.0470751033289256,-0.275046165758081,0.276639726295494,0.211450604239601,-0.0456117942655692,-0.0456117942655692,-0.0990231918073245,0.031581538777282,0.0162624513218678,0.139190900461574,0.0799518224321675,-0.00692606485257118,-0.010814170741025,0.104371523240142,-0.0258405142167954,-0.156372747130683,-0.0508321540708679,-0.123587881220526,-0.00495691368556138,-0.00791546991309922,-0.03427344048035,-0.0413100720979768,0.0793492977447266,0.0244810748795657,0.0563229251635182,-0.0183371721797883,-0.0761026914082708
"1141",0.0430407626165531,-0.0652359003782104,0.0764295040499433,0.126349087667995,0.0675998914415128,0.00701229108529376,0.0373375758010315,0.349841979253816,0.193965333581329,-0.0574502093783156,-0.00274609709778113,0.0164997191819114,-0.0929023433102356,0.0422967297117415,-0.00755836415925062,-0.0457615683057275,-0.080136132434295,0.0467420520006547,-0.268598031855864,0.270372437222112,0.206144772231665,-0.0466607409868913,-0.0466607409868913,-0.107749314671449,0.034703434972903,0.0233361317796933,0.148373772188438,0.0985537150700015,-0.00374045379222605,-0.018939265826526,0.109283364584746,-0.0294672682569477,-0.193204571205232,-0.0456063985972415,-0.119770361048039,-0.0169926799887143,-0.00628930170841087,-0.0346838657290091,-0.0471705834493854,0.0758267346988419,0.028794209727019,0.055063178614209,-0.0197285377562602,-0.0841788162616162
"1142",0.036989496060619,-0.0669610868183663,0.0811516299610845,0.129600079757483,0.0693665920112394,0.0154024222625175,0.0404805151852016,0.372109584036598,0.203397161297781,-0.0527313892295647,-0.00676525522155884,0.0124974980225415,-0.0997366531224756,0.0452895580878505,0.00210094264598425,-0.0443849523268357,-0.0942698977247532,0.0460222829700059,-0.271705717751751,0.275826820864488,0.205682119703968,-0.0529194424519715,-0.0529194424519715,-0.0989557107674757,0.0317107395131297,0.0203621061180078,0.153888476218156,0.0987143114875479,-0.000316814762578321,-0.0114300484720158,0.0979812786226222,-0.0329163609093317,-0.209738389000723,-0.0436624687905465,-0.10097541390576,-0.0175022297720066,-0.013668122129023,-0.0409567130368808,-0.0562423972509127,0.085488090026603,0.0189837023293783,0.04460584837263,-0.00820169083190328,-0.0783380456249418
"1143",0.0736168836487987,-0.0496005245525068,0.0716737757242243,0.123807018897704,0.0975685744993325,0.0236837812967728,0.0373012188413509,0.409731259579463,0.229678554286524,-0.0432188404202312,-0.0264824083385631,0.0277312047431685,-0.0796428934273057,0.0512088844938689,-0.017424375409088,-0.0469507671525154,-0.0965849502581168,0.0311229585106247,-0.334356027281342,0.332885981431013,0.274159564969116,-0.0593015391335848,-0.0593015391335848,-0.00408756172815961,0.000579483987295713,-0.00630933139232221,0.112845793595523,0.00914565172062192,-0.0089127389432242,0.004340990450555,0.0214987565235536,-0.00889000906967949,-0.0691490318658345,-0.0725709267531151,-0.0546463528493868,0.058377286448031,0.00543175309272108,-0.0299228308021304,-0.0453675948901334,0.0760590037369683,-0.0103145518346761,0.0611007698836319,0.0150070563602045,-0.0379345690721244
"1144",0.0664108091826171,-0.0552484839968549,0.0699811011785952,0.124630707503675,0.0856021599499706,0.0219338974812036,0.0374560556269626,0.394155649573578,0.218578836948247,-0.0507712674493092,-0.0206838447337227,0.0252535469649218,-0.0821470478600839,0.0480553963265156,-0.0169314955686691,-0.0444361763993672,-0.0958097124870459,0.0391055412429518,-0.321228544217959,0.319606344797052,0.256873211567443,-0.055627897055431,-0.055627897055431,-0.0450165374168159,0.013360737257156,0.00284217995631938,0.118472654291378,0.0337460461546889,-0.010951474568562,0.000195348544389815,0.0602307001909268,-0.0148720218531515,-0.0948418983053245,-0.0618816572122949,-0.0862765346856132,0.0352886589578279,0.00247776842583815,-0.0307935653032175,-0.0408262695463726,0.0800887283107914,0.0030219877543403,0.0558285236613707,0.00406287625330993,-0.0520411333719164
"1145",0.0753466906784166,-0.0449466067707481,0.0667398579198207,0.119885854744519,0.0912316039983938,0.0225042585153623,0.0393848800634319,0.400210105249806,0.227681679062323,-0.0443785489008142,-0.0262623405024918,0.0288661922879605,-0.075907856059698,0.0488065142522513,-0.0176454730640999,-0.0468012605315485,-0.0951082711522515,0.0301123474232744,-0.349372022928233,0.346150864768745,0.286308366957796,-0.0593704943316669,-0.0593704943316669,-0.0156552339568931,-0.00467242163324214,-0.00121485150159542,0.109494685019047,0.00857728046178737,-0.0113190423358336,0.00127693053235727,0.0301487384444169,-0.00637344701386958,-0.0613444293300767,-0.0675908170467724,-0.0647487908898673,0.0580745139697692,0.0133042935639746,-0.0288411215281086,-0.0393724081502704,0.0728979660174989,-0.0104394195100213,0.0583214699853389,0.013469782437569,-0.0414569299052699
"1146",0.0685973933209925,-0.0499518235722316,0.0663957458429597,0.121895616928272,0.081149764735841,0.018899119491395,0.0387249080376614,0.38101525306341,0.216098530813501,-0.0526086708063211,-0.0206675475799418,0.0281052429715411,-0.0762900120227632,0.0450069315667625,-0.0186133089240405,-0.0433304387840112,-0.0925753089115775,0.0390006454224041,-0.33617049184928,0.332118076586928,0.27092279426554,-0.054745878784091,-0.054745878784091,-0.0574779700331136,0.0106496047029933,0.00873007373860005,0.113100968747313,0.0337885466649518,-0.0128383045907489,-0.00504527700395251,0.06976416478909,-0.0124490832268615,-0.0876398563310937,-0.0589853830175599,-0.0997582482000744,0.034386308271936,0.0109812012782589,-0.0287842722593546,-0.0352044806897645,0.0770576294312015,0.004948091613107,0.056015058395982,0.00142132082752303,-0.0562353828948755
"1147",0.0605246338030327,-0.0523908237289423,0.0668630930600817,0.123656287530191,0.0728935209366486,0.0151912302208141,0.0385247331745288,0.361345501322021,0.205248327388679,-0.0580489582915037,-0.0145996319118263,0.0261285889694693,-0.0770525158696934,0.0413734125801122,-0.0161602145252856,-0.0427042510747847,-0.0888330202121485,0.0449277999751853,-0.318643598607618,0.314298902462874,0.252845533090793,-0.0507677276522148,-0.0507677276522148,-0.0881523013186042,0.0225092382855863,0.0183029928478398,0.118919411392652,0.0581114365130619,-0.0130543946745875,-0.0117971291385381,0.0949338265398181,-0.019261488043395,-0.120099694902445,-0.0531367201230141,-0.121457328013042,0.0130269103078647,0.00758515587267092,-0.0290455557140196,-0.0352920946046783,0.0793869132415678,0.0176840782607181,0.0549752053607808,-0.00765572320937116,-0.0699808003213343
"1148",0.0520459751054256,-0.0540652223689431,0.0699899646289322,0.125431039762232,0.0673962950108786,0.0110341833928564,0.0393794788457919,0.342922060036178,0.198198242623447,-0.0608610122877548,-0.010603438083074,0.0243088567903771,-0.0792449942057396,0.0380275196549625,-0.0121767382355067,-0.0432376716544819,-0.0839623971153027,0.0482008239177939,-0.302824239405342,0.298763961284581,0.237396571831863,-0.0485688116732724,-0.0485688116732724,-0.106544508939078,0.0311006399914541,0.0264754015049413,0.12655241866331,0.0799580421830074,-0.011418536098391,-0.0187988659748643,0.108523749857951,-0.0251697037826367,-0.157335323053027,-0.0487898249630599,-0.129467674467238,-0.00434008271549086,0.00485057868056622,-0.0295812155728153,-0.038850879142315,0.0795970418135605,0.0262594986337625,0.0542332178522006,-0.01266767425813,-0.0812466868173895
"1149",0.0436748664927405,-0.0556199448816582,0.0750200725241885,0.126939399147606,0.0644326111829939,0.0065819859664768,0.0410810755409619,0.326603041346422,0.194914959542387,-0.0614649232022093,-0.00893789774919945,0.0229387422071642,-0.0824452381916778,0.0345731841080809,-0.00777714580354338,-0.0447235528980457,-0.0782380303476364,0.0493160310165654,-0.289876230191846,0.28622684423019,0.225274335563275,-0.0481190773889273,-0.0481190773889273,-0.113766368109091,0.0368513184151467,0.0327525028751193,0.135480770274213,0.0986989992292614,-0.00849584111986564,-0.0253821768716975,0.113627316691998,-0.0294659371470454,-0.19592766705057,-0.0451849767035384,-0.125969947745054,-0.0165522273020766,0.00314253011841194,-0.0302637416985209,-0.0447801148538596,0.077838638348836,0.030732372067004,0.0533620448059961,-0.0141122153853995,-0.0896221861245438
"1150",0.0359329187365851,-0.0571223392611169,0.0806492499076111,0.127908609887898,0.0632420589427709,0.00230140569528922,0.0431563933391534,0.312780981539478,0.194320042234761,-0.0604453086197268,-0.00938757240032589,0.0222373535131468,-0.0857299114826066,0.0309282469891944,-0.00393850964731445,-0.0465951972851791,-0.0723768528163792,0.0488074738816874,-0.27993427906841,0.276606694492979,0.21622566397424,-0.0489835818757662,-0.0489835818757662,-0.112653604673735,0.0402173410646373,0.0368334808553828,0.144759772703996,0.113525744316416,-0.00503519672692266,-0.0307276149828466,0.113089545771492,-0.031786645428672,-0.231138483413466,-0.0420369131098263,-0.114887057871803,-0.0231482023003021,0.0024956665097827,-0.031011170873626,-0.0517516513127624,0.0746273666472488,0.0317342582848551,0.0521767216931539,-0.0132454532542758,-0.0948292804646134
"1151",0.0295342629999781,-0.0584682487051444,0.085718102439598,0.128163098454843,0.0630989948126183,-0.00127466821639353,0.0453173770480312,0.301555388289586,0.194941364771476,-0.0587589841511929,-0.0108382745375953,0.0219788345431605,-0.0885208631730742,0.0273902165975761,-0.00101764133354579,-0.0484765493153441,-0.0671398681328961,0.0474481409221892,-0.272486126486805,0.269335803880246,0.209567502488197,-0.050413555498196,-0.050413555498196,-0.106751568687189,0.0417530617669147,0.038930276286645,0.152919196452947,0.124387944323338,-0.00180135238430405,-0.0345231498074389,0.109804692492666,-0.0326064433456112,-0.259321695994918,-0.0391540306527307,-0.100706371648691,-0.0258561228808566,0.00252035263044157,-0.03168564193343,-0.0581612561565283,0.0708167980550673,0.0306410966710133,0.0506844436448954,-0.0111873254834033,-0.0975121249778357
"1152",0.0481669936625854,-0.0269859171981752,0.0527857616716427,0.101589709904279,0.0772288531147986,0.0265550811368973,0.0456685930512334,0.423406909227535,0.220016167018507,-0.0406690871267826,-0.0231662823340815,0.0123083823492519,-0.0791709047124799,0.0439035397388478,0.00204238464161757,-0.0621119835814008,-0.0941233476463223,0.0333835962674595,-0.328252189168805,0.32312606528118,0.266038637787792,-0.069990395712952,-0.069990395712952,-0.0287924691851815,-0.00510038318354393,0.017403074348791,0.124572036921095,0.0339446410588818,-0.0163580194696448,-0.00606337472981821,0.040056367255229,-0.0206255478294416,-0.116515206845089,-0.049725023901297,-0.0524248471249689,0.0467364830912498,0.00120526015731643,-0.0389315952970766,-0.0524717044526999,0.0838212872026116,-0.0134270440892954,0.0327944699069998,0.037563291293815,-0.0427429898234494
"1153",0.0400459349383728,-0.0371290245272422,0.0599342901555361,0.112135997266946,0.0716277755513857,0.0189788057395057,0.0487615303158283,0.396221068225623,0.212738089011566,-0.0494343268604792,-0.0173245332280624,0.0172747647040592,-0.081456317007115,0.0373841402023531,-0.000428423863260696,-0.0586981481675821,-0.0884466577948417,0.0408222224678456,-0.318978091649304,0.311783096921881,0.252453149416816,-0.0650171248572772,-0.0650171248572772,-0.0641844093642057,0.0110678776286617,0.0280335342821131,0.137100752001666,0.0682804604394095,-0.0162920076157264,-0.0159105258904063,0.0782153826406237,-0.0260434380169395,-0.166388575643557,-0.0421129046346818,-0.0781608371361149,0.0235730889272421,0.00306357458469493,-0.0379523656228503,-0.0516761011157861,0.0824604183671233,0.00379926829623825,0.0366340658046266,0.0209896397843928,-0.0656326154810746
"1154",0.0317664432733601,-0.0444137480637688,0.0673187460983784,0.118868593399357,0.0669417522613521,0.0123098548625975,0.0505875855562688,0.365893632586167,0.204792556808442,-0.0539773848357267,-0.0136846003231263,0.0197735722826097,-0.0833059831383064,0.0313362324208319,0.00011934658453659,-0.0560105526581363,-0.0819626388661147,0.0440298051005681,-0.302767711359937,0.295215085459498,0.234739653001036,-0.0606384090928049,-0.0606384090928049,-0.0837799129020221,0.0226747793957093,0.0346099485808291,0.147733302478867,0.0955854514933946,-0.0133705004265908,-0.0232223567710992,0.0969847828907895,-0.0300612766334701,-0.210294002204598,-0.0371057094109874,-0.0872058343236758,0.00519187974701062,0.00307281012243237,-0.0369246522619883,-0.0542432157574214,0.078765837614827,0.0150721039053531,0.0393312030001292,0.00958812982964536,-0.0811358036473629
"1155",0.0251204974201498,-0.0495675752920265,0.0745406290116723,0.122680383582548,0.0641060187129835,0.00607731082383298,0.0516256815854047,0.337856231610234,0.199414066789125,-0.0557134881688645,-0.0128464402308799,0.0216316692852026,-0.0851776769400689,0.0262136230736218,0.00104008917939189,-0.0544006771331316,-0.0745762234863877,0.044659609086906,-0.287887467539251,0.280869255706332,0.220248334138019,-0.0577996067119692,-0.0577996067119692,-0.0908775294971707,0.0300842653894687,0.0380903519285187,0.156534546295279,0.114885128331559,-0.00940025705276218,-0.0287550266301074,0.103445381132945,-0.0318649651854857,-0.245046042462548,-0.0344490271993821,-0.085296916083057,-0.00637708576993394,0.0034919379976739,-0.0357689346082276,-0.0584374877529503,0.0735335763048587,0.0210110476354676,0.0415191276676755,0.00259859379587162,-0.090277214488122
"1156",0.0203726850948693,-0.0531385078157854,0.0805857767204513,0.12450275842914,0.062700939520328,0.00112535166228456,0.0521403776073968,0.315954071594098,0.196498096728446,-0.0559815456928082,-0.01359998523753,0.0229870295594506,-0.0869624878749437,0.0222226714743362,0.00181215549680214,-0.0537236059164768,-0.0679245838744984,0.0441072528193455,-0.276617085491181,0.270371070722535,0.209989715407579,-0.0563381443379692,-0.0563381443379692,-0.0910956515267177,0.03442568425036,0.0394250595515215,0.163424061356016,0.127528993643803,-0.0056385318482866,-0.0324146622590432,0.103977222007981,-0.0321209775592744,-0.269867735596667,-0.0330584786713444,-0.0786825329152195,-0.012132290208982,0.00416865570052269,-0.0348655946326515,-0.0629350456220452,0.0683976465406631,0.0231189751483766,0.0428531714671503,-0.00109314853417726,-0.0948960235763752
