"","Depth.m..1","Ave.Conc.H20.1","Ave.Conc.benth.1","Peak.Conc.H20.1","Depth.m..2","Ave.Conc.H20.2","Ave.Conc.benth.2","Peak.Conc.H20.2","Depth.m..3","Ave.Conc.H20.3","Ave.Conc.benth.3","Peak.Conc.H20.3","Depth.m..4","Ave.Conc.H20.4","Ave.Conc.benth.4","Peak.Conc.H20.4","Depth.m..5","Ave.Conc.H20.5","Ave.Conc.benth.5","Peak.Conc.H20.5","Depth.m..6","Ave.Conc.H20.6","Ave.Conc.benth.6","Peak.Conc.H20.6","Depth.m..7","Ave.Conc.H20.7","Ave.Conc.benth.7","Peak.Conc.H20.7","Depth.m..8","Ave.Conc.H20.8","Ave.Conc.benth.8","Peak.Conc.H20.8"
"2218",1,4.8288e-12,5.6043e-11,1.0366e-11,1,4.7e-11,2.1871e-09,6.708e-11,1,7.1572e-12,5.0607e-10,8.9372e-12,1,6.1287e-11,6.2049e-10,9.1995e-11,1,1.6562e-09,1.7888e-08,3.1213e-09,1,8.169e-13,1.1818e-10,1.5815e-12,1,6.3972e-11,1.4569e-09,8.507e-11,1,4.1687e-11,3.6812e-09,4.9767e-11
"2219",1,7.6825e-12,5.5507e-11,3.778e-12,1,6.465e-11,2.1786e-09,4.5519e-11,1,8.7632e-12,5.0409e-10,7.0472e-12,1,8.6144e-11,6.1218e-10,5.8282e-11,1,2.6325e-09,1.786e-08,1.4279e-09,1,1.4151e-12,1.1742e-10,7.4239e-13,1,8.2386e-11,1.453e-09,6.2174e-11,1,4.88e-11,3.6648e-09,4.107e-11
"2220",1,9.8128e-12,5.5e-11,9.5196e-12,1,6.5707e-11,2.1703e-09,6.6556e-11,1,8.8272e-12,5.0215e-10,8.8667e-12,1,8.8004e-11,6.0426e-10,8.9537e-11,1,3.0518e-09,1.7833e-08,3.0539e-09,1,1.4766e-12,1.1668e-10,1.5574e-12,1,8.4391e-11,1.4492e-09,8.4603e-11,1,4.9193e-11,3.6487e-09,4.9321e-11
"2221",1,9.9784e-12,5.4509e-11,9.928e-12,1,6.6116e-11,2.1621e-09,6.5506e-11,1,8.8159e-12,5.0024e-10,8.8087e-12,1,8.7715e-11,5.9648e-10,8.7302e-11,1,3.0897e-09,1.7806e-08,3.0495e-09,1,1.5299e-12,1.1597e-10,1.4566e-12,1,8.4278e-11,1.4454e-09,8.4268e-11,1,4.9007e-11,3.6329e-09,4.9085e-11
"2222",1,9.9448e-12,5.4027e-11,9.9791e-12,1,6.5944e-11,2.154e-09,6.6069e-11,1,8.7844e-12,4.9836e-10,8.8009e-12,1,8.6728e-11,5.8882e-10,8.7286e-11,1,3.1016e-09,1.778e-08,3.1023e-09,1,1.5378e-12,1.1526e-10,1.5421e-12,1,8.4071e-11,1.4416e-09,8.4181e-11,1,4.8799e-11,3.6173e-09,4.8903e-11
"2223",1,9.864e-12,5.3557e-11,9.9055e-12,1,6.5697e-11,2.1458e-09,6.582e-11,1,8.7517e-12,4.9651e-10,8.7679e-12,1,8.5623e-11,5.813e-10,8.617e-11,1,3.0981e-09,1.7753e-08,3.0999e-09,1,1.5287e-12,1.1458e-10,1.5332e-12,1,8.3852e-11,1.4378e-09,8.396e-11,1,4.8591e-11,3.6019e-09,4.8694e-11
"2224",1,9.7804e-12,5.3098e-11,9.8219e-12,1,6.5452e-11,2.1378e-09,6.5574e-11,1,8.7196e-12,4.9469e-10,8.7356e-12,1,8.4536e-11,5.739e-10,8.5075e-11,1,3.0941e-09,1.7728e-08,3.096e-09,1,1.5197e-12,1.1391e-10,1.5242e-12,1,8.3634e-11,1.4341e-09,8.3743e-11,1,4.8387e-11,3.5867e-09,4.8488e-11
"2225",1,9.6992e-12,5.2652e-11,9.7388e-12,1,6.521e-11,2.1299e-09,6.5329e-11,1,8.6883e-12,4.9291e-10,8.7038e-12,1,8.3472e-11,5.6664e-10,8.3998e-11,1,3.0903e-09,1.7702e-08,3.0919e-09,1,1.5111e-12,1.1326e-10,1.5153e-12,1,8.3419e-11,1.4303e-09,8.3525e-11,1,4.8187e-11,3.5718e-09,4.8285e-11
"2226",1,2.5436e-07,6.9661e-10,6.5061e-07,1,6.2753e-08,2.2966e-09,6.5581e-07,1,4.252e-08,5.5349e-10,6.5256e-07,1,7.5987e-08,1.3754e-09,6.1596e-07,1,1.8568e-07,1.7832e-08,6.4336e-07,1,1.1834e-07,2.2004e-10,6.4976e-07,1,6.4816e-08,1.5519e-09,6.2881e-07,1,4.8317e-08,3.5982e-09,6.4879e-07
"2227",1,2.5601e-08,1.0621e-09,6.5195e-08,1,7.2417e-11,2.3066e-09,8.9528e-11,1,9.8077e-12,5.5589e-10,9.9563e-12,1,2.3931e-10,1.472e-09,4.0065e-10,1,9.2816e-09,1.7867e-08,2.473e-08,1,5.0291e-10,2.426e-10,2.7467e-09,1,9.5033e-11,1.5623e-09,1.2926e-10,1,4.8461e-11,3.5869e-09,4.9433e-11
"2228",1,2.7396e-09,1.0905e-09,6.6972e-09,1,7.0362e-11,2.2981e-09,7.0493e-11,1,9.7641e-12,5.5394e-10,9.7813e-12,1,2.1415e-10,1.4536e-09,2.1555e-10,1,3.3239e-09,1.7844e-08,3.8475e-09,1,5.3304e-12,2.4138e-10,1.4814e-11,1,9.0884e-11,1.5583e-09,9.1003e-11,1,4.8194e-11,3.5724e-09,4.8292e-11
"2229",1,4.5367e-10,1.0854e-09,8.4983e-10,1,7.0104e-11,2.2897e-09,7.0232e-11,1,9.7301e-12,5.52e-10,9.747e-12,1,2.1146e-10,1.4354e-09,2.1279e-10,1,3.1186e-09,1.7819e-08,3.1383e-09,1,3.212e-12,2.4006e-10,3.2606e-12,1,9.0652e-11,1.5543e-09,9.0767e-11,1,4.8e-11,3.5579e-09,4.8096e-11
"2230",1,2.2377e-10,1.077e-09,2.641e-10,1,6.9844e-11,2.2813e-09,6.9975e-11,1,9.696e-12,5.5008e-10,9.7131e-12,1,2.0881e-10,1.4174e-09,2.1013e-10,1,3.1074e-09,1.7793e-08,3.1103e-09,1,3.1856e-12,2.3876e-10,3.1945e-12,1,9.0417e-11,1.5503e-09,9.0535e-11,1,4.7805e-11,3.5435e-09,4.7903e-11
"2231",1,1.9933e-10,1.0684e-09,2.0409e-10,1,6.9586e-11,2.2729e-09,6.9716e-11,1,9.6621e-12,5.4817e-10,9.6791e-12,1,2.0619e-10,1.3997e-09,2.075e-10,1,3.1025e-09,1.7768e-08,3.1049e-09,1,3.1681e-12,2.3747e-10,3.1768e-12,1,9.0182e-11,1.5464e-09,9.03e-11,1,4.7611e-11,3.5293e-09,4.7708e-11
"2232",1,1.9548e-10,1.0597e-09,1.9664e-10,1,6.9333e-11,2.2645e-09,6.9457e-11,1,9.6287e-12,5.4626e-10,9.6452e-12,1,2.0362e-10,1.3821e-09,2.0489e-10,1,3.0984e-09,1.7743e-08,3.1002e-09,1,3.1511e-12,2.3618e-10,3.1594e-12,1,8.9956e-11,1.5424e-09,9.0066e-11,1,4.7421e-11,3.515e-09,4.7515e-11
"2233",1,1.9367e-10,1.0512e-09,1.9452e-10,1,6.9076e-11,2.2562e-09,6.9206e-11,1,9.5949e-12,5.4435e-10,9.6119e-12,1,2.0106e-10,1.3648e-09,2.0234e-10,1,3.0938e-09,1.7718e-08,3.0963e-09,1,3.1339e-12,2.3489e-10,3.1426e-12,1,8.9723e-11,1.5384e-09,8.9841e-11,1,4.7228e-11,3.5008e-09,4.7325e-11
"2234",1,1.9207e-10,1.0427e-09,1.9286e-10,1,6.8821e-11,2.2479e-09,6.8949e-11,1,9.5615e-12,5.4246e-10,9.5781e-12,1,1.9854e-10,1.3478e-09,1.9979e-10,1,3.0895e-09,1.7693e-08,3.0916e-09,1,3.1168e-12,2.3363e-10,3.1253e-12,1,8.9491e-11,1.5345e-09,8.9607e-11,1,4.7037e-11,3.4867e-09,4.7132e-11
"2235",1,1.9047e-10,1.0344e-09,1.9129e-10,1,6.8562e-11,2.2397e-09,6.8695e-11,1,9.5279e-12,5.406e-10,9.5449e-12,1,1.9605e-10,1.331e-09,1.973e-10,1,3.0846e-09,1.7668e-08,3.0873e-09,1,3.0996e-12,2.3239e-10,3.1084e-12,1,8.9252e-11,1.5306e-09,8.9376e-11,1,4.6845e-11,3.4728e-09,4.6943e-11
"2236",1,1.8905e-10,1.0264e-09,1.8969e-10,1,6.8323e-11,2.2315e-09,6.8436e-11,1,9.4966e-12,5.3877e-10,9.5116e-12,1,1.9365e-10,1.3145e-09,1.9482e-10,1,3.0816e-09,1.7644e-08,3.0822e-09,1,3.0842e-12,2.3118e-10,3.0913e-12,1,8.904e-11,1.5267e-09,8.9137e-11,1,4.6667e-11,3.4591e-09,4.6752e-11
"2237",1,1.876e-10,1.0184e-09,1.8836e-10,1,6.8073e-11,2.2234e-09,6.82e-11,1,9.4643e-12,5.3694e-10,9.4807e-12,1,1.9124e-10,1.2981e-09,1.9246e-10,1,3.0773e-09,1.7619e-08,3.08e-09,1,3.0682e-12,2.2998e-10,3.0765e-12,1,8.8812e-11,1.5228e-09,8.8929e-11,1,4.6481e-11,3.4455e-09,4.6575e-11
"2238",1,5.4524e-05,1.9126e-07,0.00054819,1,5.1928e-06,3.1754e-08,0.00010117,1,5.8099e-06,3.372e-08,0.00013612,1,4.4908e-05,5.3154e-07,0.00074229,1,3.3219e-05,9.5525e-08,0.00036371,1,2.6549e-05,7.9708e-08,0.00042673,1,3.9919e-06,1.0963e-08,6.74e-05,1,6.3301e-05,3.0076e-07,0.0012375
"2239",1,3.61e-08,2.0987e-07,3.2422e-08,1,2.2913e-08,3.253e-08,2.3102e-07,1,6.5938e-10,3.3992e-08,1.5289e-09,1,2.0544e-07,5.5905e-07,1.0872e-06,1,4.8247e-08,9.8903e-08,1.2632e-07,1,9.3884e-07,8.2184e-08,5.2985e-06,1,6.3815e-10,1.1444e-08,3.8752e-10,1,3.9845e-09,3.0251e-07,2.8151e-09
"2240",1,3.8056e-08,2.0815e-07,3.7771e-08,1,9.9278e-10,3.2417e-08,9.9763e-10,1,5.9702e-10,3.3872e-08,5.9785e-10,1,8.1354e-08,5.5222e-07,8.1939e-08,1,1.8269e-08,9.8772e-08,2.0855e-08,1,4.5539e-09,8.1914e-08,2.0101e-08,1,6.6566e-10,1.1415e-08,6.6612e-10,1,4.0643e-09,3.0128e-07,4.0708e-09
"2241",1,3.7926e-08,2.0643e-07,3.8109e-08,1,2.3515e-08,3.2367e-08,2.3766e-07,1,1.5686e-09,3.3753e-08,1.5555e-08,1,2.2174e-07,5.4678e-07,1.2348e-06,1,6.7707e-08,9.8677e-08,1.9513e-07,1,9.1214e-07,8.2413e-08,5.1714e-06,1,6.6357e-10,1.1385e-08,6.6485e-10,1,4.0458e-09,3.0004e-07,4.0561e-09
"2242",1,3.7663e-08,2.0472e-07,3.7756e-08,1,9.8768e-10,3.2254e-08,9.9168e-10,1,5.928e-10,3.3633e-08,5.9356e-10,1,7.9561e-08,5.401e-07,8.0098e-08,1,1.887e-08,9.8552e-08,2.3065e-08,1,4.3839e-09,8.2128e-08,1.9156e-08,1,6.6221e-10,1.1356e-08,6.6267e-10,1,4.0308e-09,2.9881e-07,4.0373e-09
"2243",1,3.7371e-08,2.0301e-07,3.7536e-08,1,9.8367e-10,3.2134e-08,9.8562e-10,1,5.9065e-10,3.3513e-08,5.9176e-10,1,7.8539e-08,5.3327e-07,7.9053e-08,1,1.7228e-08,9.8411e-08,1.7388e-08,1,1.1031e-09,8.1664e-08,1.1688e-09,1,6.6047e-10,1.1327e-08,6.614e-10,1,4.014e-09,2.9757e-07,4.0227e-09
"2244",1,3.7059e-08,2.0128e-07,3.721e-08,1,9.8008e-10,3.2014e-08,9.8183e-10,1,5.8853e-10,3.339e-08,5.8958e-10,1,7.7546e-08,5.265e-07,7.8038e-08,1,1.7148e-08,9.8268e-08,1.7164e-08,1,1.0831e-09,8.119e-08,1.0864e-09,1,6.5881e-10,1.1297e-08,6.5961e-10,1,3.9974e-09,2.9633e-07,4.0056e-09
"2245",1,3.675e-08,1.9953e-07,3.6904e-08,1,9.7647e-10,3.1894e-08,9.7825e-10,1,5.8638e-10,3.3267e-08,5.8745e-10,1,7.6561e-08,5.1978e-07,7.7051e-08,1,1.7123e-08,9.8124e-08,1.7135e-08,1,1.0768e-09,8.0708e-08,1.0799e-09,1,6.5714e-10,1.1268e-08,6.5796e-10,1,3.9806e-09,2.9507e-07,3.989e-09
"2246",1,3.6426e-08,1.9777e-07,3.6592e-08,1,9.7275e-10,3.1773e-08,9.7463e-10,1,5.8417e-10,3.3142e-08,5.8529e-10,1,7.5575e-08,5.1311e-07,7.607e-08,1,1.7095e-08,9.7979e-08,1.7111e-08,1,1.0703e-09,8.022e-08,1.0736e-09,1,6.5539e-10,1.1238e-08,6.5628e-10,1,3.9634e-09,2.938e-07,3.9721e-09
"2247",1,3.6102e-08,1.9601e-07,3.6262e-08,1,9.6908e-10,3.1653e-08,9.709e-10,1,5.8196e-10,3.3016e-08,5.8306e-10,1,7.4604e-08,5.0652e-07,7.5086e-08,1,1.7069e-08,9.7833e-08,1.7081e-08,1,1.0638e-09,7.973e-08,1.067e-09,1,6.5368e-10,1.1209e-08,6.5453e-10,1,3.9463e-09,2.9253e-07,3.9548e-09
"2248",1,3.5783e-08,1.9428e-07,3.5941e-08,1,9.6542e-10,3.1533e-08,9.6725e-10,1,5.7977e-10,3.2892e-08,5.8086e-10,1,7.3647e-08,5.0001e-07,7.4123e-08,1,1.7045e-08,9.7688e-08,1.7057e-08,1,1.0573e-09,7.9245e-08,1.0605e-09,1,6.5196e-10,1.1179e-08,6.5282e-10,1,3.9294e-09,2.9127e-07,3.9378e-09
"2249",1,3.5465e-08,1.9254e-07,3.5625e-08,1,9.6177e-10,3.1414e-08,9.636e-10,1,5.7758e-10,3.2767e-08,5.7868e-10,1,7.2699e-08,4.9358e-07,7.3173e-08,1,1.7018e-08,9.7543e-08,1.7032e-08,1,1.0508e-09,7.876e-08,1.0541e-09,1,6.5025e-10,1.115e-08,6.5111e-10,1,3.9124e-09,2.9001e-07,3.9209e-09
"2250",1,3.3125e-07,1.9156e-07,8.1186e-07,1,5.059e-08,3.1441e-08,5.3258e-07,1,2.5541e-08,3.2681e-08,3.8639e-07,1,4.8055e-07,4.9163e-07,3.4818e-06,1,3.9091e-07,9.7723e-08,1.3713e-06,1,1.6922e-06,7.9927e-08,1.0135e-05,1,7.9061e-09,1.1134e-08,7.1578e-08,1,7.3924e-09,2.8874e-07,5.098e-08
"2251",1,6.288e-08,1.9024e-07,1.0652e-07,1,9.5828e-10,3.1335e-08,9.5097e-10,1,5.736e-10,3.2557e-08,5.7131e-10,1,7.1443e-08,4.8585e-07,7.1166e-08,1,2.8406e-08,9.7695e-08,5.6974e-08,1,5.728e-09,7.9735e-08,2.6686e-08,1,6.477e-10,1.1106e-08,6.4896e-10,1,3.8776e-09,2.8747e-07,3.8839e-09
"2252",1,3.7494e-08,1.8853e-07,4.1978e-08,1,9.5566e-10,3.1215e-08,9.5741e-10,1,5.7164e-10,3.2431e-08,5.7272e-10,1,7.0627e-08,4.7955e-07,7.1081e-08,1,1.7396e-08,9.7551e-08,1.8364e-08,1,1.0767e-09,7.9229e-08,1.1682e-09,1,6.4599e-10,1.1077e-08,6.4679e-10,1,3.8609e-09,2.862e-07,3.8692e-09
"2253",1,3.4657e-08,1.868e-07,3.5272e-08,1,9.518e-10,3.1096e-08,9.5384e-10,1,5.6933e-10,3.2304e-08,5.7053e-10,1,6.9691e-08,4.7332e-07,7.0167e-08,1,1.6992e-08,9.7403e-08,1.7047e-08,1,1.05e-09,7.8724e-08,1.0542e-09,1,6.4413e-10,1.1048e-08,6.4514e-10,1,3.8431e-09,2.8493e-07,3.8524e-09
"2254",1,3.4098e-08,1.8507e-07,3.4281e-08,1,9.4832e-10,3.0976e-08,9.4995e-10,1,5.6717e-10,3.2178e-08,5.6821e-10,1,6.8799e-08,4.6717e-07,6.9233e-08,1,1.6958e-08,9.7255e-08,1.6965e-08,1,1.0435e-09,7.822e-08,1.0465e-09,1,6.4253e-10,1.1018e-08,6.4325e-10,1,3.8266e-09,2.8366e-07,3.8345e-09
"2255",1,3.406e-08,1.8336e-07,3.4845e-08,1,6.8468e-09,3.0874e-08,6.3104e-08,1,1.4313e-09,3.2053e-08,1.3883e-08,1,1.1108e-07,4.6156e-07,4.2336e-07,1,4.6137e-08,9.7132e-08,1.2032e-07,1,5.7819e-07,7.8256e-08,3.2978e-06,1,6.4041e-10,1.0989e-08,6.4169e-10,1,3.8077e-09,2.824e-07,3.8181e-09
"2256",1,3.345e-08,1.8165e-07,3.3604e-08,1,9.4127e-10,3.0758e-08,9.3963e-10,1,5.6272e-10,3.1927e-08,5.634e-10,1,6.7064e-08,4.5561e-07,6.7268e-08,1,1.7852e-08,9.6994e-08,2.0222e-08,1,3.0549e-09,7.7863e-08,1.2114e-08,1,6.3907e-10,1.0959e-08,6.3951e-10,1,3.7924e-09,2.8114e-07,3.7991e-09
"2257",1,3.3143e-08,1.7996e-07,3.3294e-08,1,9.3805e-10,3.0639e-08,9.3982e-10,1,5.6055e-10,3.1801e-08,5.6164e-10,1,6.6227e-08,4.4968e-07,6.6658e-08,1,1.6922e-08,9.6846e-08,1.7012e-08,1,1.0407e-09,7.736e-08,1.0821e-09,1,6.3744e-10,1.093e-08,6.3827e-10,1,3.7757e-09,2.7988e-07,3.7841e-09
"2258",1,3.284e-08,1.7828e-07,3.2991e-08,1,9.3447e-10,3.0522e-08,9.3625e-10,1,5.5836e-10,3.1676e-08,5.5945e-10,1,6.5366e-08,4.4382e-07,6.5794e-08,1,1.6867e-08,9.6698e-08,1.6881e-08,1,1.0256e-09,7.686e-08,1.029e-09,1,6.3577e-10,1.0901e-08,6.366e-10,1,3.7589e-09,2.7863e-07,3.7673e-09
"2259",1,3.2534e-08,1.7662e-07,3.2688e-08,1,9.3087e-10,3.0404e-08,9.3268e-10,1,5.5615e-10,3.1551e-08,5.5726e-10,1,6.4513e-08,4.3803e-07,6.4939e-08,1,1.684e-08,9.6551e-08,1.6853e-08,1,1.0189e-09,7.6362e-08,1.0222e-09,1,6.3406e-10,1.0872e-08,6.3492e-10,1,3.7421e-09,2.7738e-07,3.7505e-09
"2260",1,3.2225e-08,1.7498e-07,3.2381e-08,1,9.2723e-10,3.0288e-08,9.2908e-10,1,5.5394e-10,3.1427e-08,5.5505e-10,1,6.367e-08,4.3233e-07,6.4091e-08,1,1.6813e-08,9.6404e-08,1.6827e-08,1,1.0122e-09,7.5871e-08,1.0156e-09,1,6.3232e-10,1.0843e-08,6.3322e-10,1,3.7252e-09,2.7615e-07,3.7337e-09
"2261",1,3.1929e-08,1.7339e-07,3.2073e-08,1,9.2371e-10,3.0172e-08,9.2545e-10,1,5.518e-10,3.1306e-08,5.5286e-10,1,6.2848e-08,4.2673e-07,6.3254e-08,1,1.6789e-08,9.6259e-08,1.6799e-08,1,1.0058e-09,7.5393e-08,1.009e-09,1,6.3066e-10,1.0814e-08,6.3148e-10,1,3.7088e-09,2.7493e-07,3.7169e-09
"2262",1,3.1646e-08,1.7182e-07,3.1785e-08,1,9.2024e-10,3.0057e-08,9.2195e-10,1,5.497e-10,3.1186e-08,5.5074e-10,1,6.2041e-08,4.2122e-07,6.244e-08,1,1.6767e-08,9.6114e-08,1.6777e-08,1,9.9964e-10,7.4923e-08,1.0027e-09,1,6.2902e-10,1.0786e-08,6.2983e-10,1,3.6927e-09,2.7373e-07,3.7007e-09
"2263",1,3.1366e-08,1.7028e-07,3.1505e-08,1,9.1676e-10,2.9943e-08,9.1849e-10,1,5.4761e-10,3.1067e-08,5.4865e-10,1,6.1243e-08,4.1579e-07,6.1639e-08,1,1.6744e-08,9.5971e-08,1.6755e-08,1,9.9351e-10,7.446e-08,9.9655e-10,1,6.2738e-10,1.0757e-08,6.2819e-10,1,3.6767e-09,2.7254e-07,3.6847e-09
"2264",1,3.1085e-08,1.6875e-07,3.1226e-08,1,9.1328e-10,2.983e-08,9.1502e-10,1,5.4552e-10,3.0948e-08,5.4657e-10,1,6.0454e-08,4.1044e-07,6.0847e-08,1,1.6719e-08,9.5827e-08,1.6732e-08,1,9.8737e-10,7.4e-08,9.9044e-10,1,6.2572e-10,1.0729e-08,6.2655e-10,1,3.6607e-09,2.7135e-07,3.6687e-09
"2265",1,3.0804e-08,1.6724e-07,3.0945e-08,1,9.0979e-10,2.9716e-08,9.1154e-10,1,5.4343e-10,3.083e-08,5.4448e-10,1,5.9673e-08,4.0515e-07,6.0062e-08,1,1.6694e-08,9.5684e-08,1.6707e-08,1,9.8122e-10,7.3543e-08,9.843e-10,1,6.2405e-10,1.0701e-08,6.2489e-10,1,3.6447e-09,2.7017e-07,3.6527e-09
"2266",1,3.0529e-08,1.6574e-07,3.0665e-08,1,9.0636e-10,2.9604e-08,9.0806e-10,1,5.4137e-10,3.0713e-08,5.4239e-10,1,5.8906e-08,3.9993e-07,5.9287e-08,1,1.6669e-08,9.5542e-08,1.6681e-08,1,9.7521e-10,7.309e-08,9.7819e-10,1,6.2242e-10,1.0672e-08,6.2323e-10,1,3.629e-09,2.69e-07,3.6368e-09
"2267",1,3.0258e-08,1.6426e-07,3.0393e-08,1,9.0292e-10,2.9491e-08,9.0464e-10,1,5.3931e-10,3.0596e-08,5.4034e-10,1,5.8148e-08,3.9478e-07,5.8526e-08,1,1.6645e-08,9.5399e-08,1.6657e-08,1,9.6922e-10,7.2641e-08,9.7221e-10,1,6.2078e-10,1.0644e-08,6.216e-10,1,3.6132e-09,2.6783e-07,3.6211e-09
"2268",1,2.9992e-08,1.6281e-07,3.0122e-08,1,8.9954e-10,2.938e-08,9.0121e-10,1,5.3729e-10,3.0481e-08,5.3829e-10,1,5.7405e-08,3.8971e-07,5.7773e-08,1,1.6623e-08,9.5258e-08,1.6633e-08,1,9.6336e-10,7.2199e-08,9.6624e-10,1,6.1917e-10,1.0616e-08,6.1996e-10,1,3.5977e-09,2.6668e-07,3.6054e-09
"2269",1,2.9731e-08,1.6138e-07,2.9861e-08,1,8.9615e-10,2.9269e-08,8.9784e-10,1,5.3528e-10,3.0367e-08,5.3628e-10,1,5.6671e-08,3.8473e-07,5.7036e-08,1,1.66e-08,9.5117e-08,1.6612e-08,1,9.5759e-10,7.1766e-08,9.6046e-10,1,6.1755e-10,1.0588e-08,6.1836e-10,1,3.5823e-09,2.6554e-07,3.59e-09
"2270",1,4.5603e-07,1.6121e-07,1.7904e-06,1,3.6477e-08,2.9262e-08,4.4822e-07,1,5.4277e-08,3.0334e-08,8.961e-07,1,4.5837e-07,3.8431e-07,4.2519e-06,1,7.347e-07,9.5659e-08,3.9787e-06,1,2.938e-06,7.4216e-08,2.3293e-05,1,1.4138e-08,1.0587e-08,1.4902e-07,1,1.5142e-06,2.6573e-07,2.1605e-05
"2271",1,3.7754e-08,1.6018e-07,5.0848e-08,1,8.7855e-10,2.916e-08,7.4872e-10,1,5.2995e-10,3.0226e-08,4.9212e-10,1,5.4541e-08,3.7981e-07,4.5085e-08,1,1.9708e-08,9.5667e-08,2.7341e-08,1,2.4629e-09,7.418e-08,9.0906e-09,1,6.0901e-10,1.0562e-08,5.5103e-10,1,3.555e-09,2.6469e-07,3.3773e-09
"2272",1,3.0018e-08,1.5877e-07,3.1444e-08,1,8.8902e-10,2.905e-08,8.9076e-10,1,5.3063e-10,3.0112e-08,5.3166e-10,1,5.5193e-08,3.7493e-07,5.5554e-08,1,1.6748e-08,9.5526e-08,1.702e-08,1,1.6739e-09,7.373e-08,4.7839e-09,1,6.141e-10,1.0534e-08,6.1494e-10,1,3.5543e-09,2.6355e-07,3.5622e-09
"2273",1,1.8728e-07,1.5791e-07,1.6011e-06,1,4.1389e-08,2.9059e-08,7.6187e-07,1,7.3387e-08,3.0107e-08,1.6342e-06,1,3.8429e-07,3.7403e-07,5.7289e-06,1,3.9307e-07,9.5782e-08,4.18e-06,1,3.222e-06,7.6625e-08,4.9759e-05,1,1.4172e-08,1.0534e-08,2.2134e-07,1,2.8147e-06,2.6486e-07,5.1917e-05
"2274",1,2.0526e-08,1.5651e-07,7.7315e-09,1,8.4913e-10,2.8954e-08,4.9891e-10,1,5.1786e-10,2.9997e-08,3.6344e-10,1,5.1063e-08,3.6928e-07,2.7784e-08,1,1.3451e-08,9.5671e-08,5.3496e-09,1,9.0034e-10,7.6381e-08,3.714e-10,1,5.8788e-10,1.0508e-08,3.7223e-10,1,3.4869e-09,2.6385e-07,2.5974e-09
"2275",1,2.7734e-08,1.5509e-07,2.6561e-08,1,8.831e-10,2.8844e-08,8.8462e-10,1,5.2674e-10,2.9883e-08,5.2768e-10,1,5.3687e-08,3.6451e-07,5.4018e-08,1,1.6555e-08,9.5527e-08,1.6289e-08,1,1.0123e-09,7.5908e-08,1.0129e-09,1,6.1122e-10,1.048e-08,6.119e-10,1,3.544e-09,2.627e-07,3.5512e-09
"2276",1,2.8227e-08,1.5369e-07,2.8227e-08,1,8.7975e-10,2.8735e-08,8.8144e-10,1,5.2472e-10,2.9768e-08,5.2574e-10,1,5.2996e-08,3.5981e-07,5.3342e-08,1,1.6637e-08,9.5384e-08,1.6641e-08,1,1.0065e-09,7.5436e-08,1.0097e-09,1,6.0961e-10,1.0453e-08,6.1042e-10,1,3.5285e-09,2.6155e-07,3.5363e-09
"2277",1,2.8045e-08,1.5229e-07,2.816e-08,1,8.7641e-10,2.8625e-08,8.7808e-10,1,5.227e-10,2.9653e-08,5.2371e-10,1,5.231e-08,3.5515e-07,5.2652e-08,1,1.6615e-08,9.524e-08,1.6627e-08,1,1.0002e-09,7.4962e-08,1.0034e-09,1,6.08e-10,1.0425e-08,6.088e-10,1,3.513e-09,2.604e-07,3.5207e-09
"2278",1,2.7791e-08,1.5089e-07,2.7923e-08,1,8.7301e-10,2.8516e-08,8.7474e-10,1,5.2065e-10,2.9538e-08,5.2169e-10,1,5.1627e-08,3.5055e-07,5.197e-08,1,1.6586e-08,9.5096e-08,1.6602e-08,1,9.9379e-10,7.4486e-08,9.9707e-10,1,6.0635e-10,1.0397e-08,6.072e-10,1,3.4973e-09,2.5925e-07,3.5053e-09
"2279",1,2.75e-08,1.4949e-07,2.766e-08,1,8.6934e-10,2.8406e-08,8.7133e-10,1,5.1848e-10,2.9422e-08,5.1963e-10,1,5.0931e-08,3.4598e-07,5.129e-08,1,1.6544e-08,9.4951e-08,1.6573e-08,1,9.8676e-10,7.4006e-08,9.9059e-10,1,6.045e-10,1.037e-08,6.0554e-10,1,3.4807e-09,2.5809e-07,3.4895e-09
"2280",1,2.7253e-08,1.4808e-07,2.7357e-08,1,8.6627e-10,2.8297e-08,8.6764e-10,1,5.1654e-10,2.9305e-08,5.1744e-10,1,5.0282e-08,3.4146e-07,5.0594e-08,1,1.6525e-08,9.4805e-08,1.6526e-08,1,9.8078e-10,7.3521e-08,9.8342e-10,1,6.0309e-10,1.0342e-08,6.0367e-10,1,3.4659e-09,2.5693e-07,3.4728e-09
"2281",1,2.7011e-08,1.4667e-07,2.7136e-08,1,8.6298e-10,2.8187e-08,8.6462e-10,1,5.1448e-10,2.9187e-08,5.1551e-10,1,4.9627e-08,3.3698e-07,4.9954e-08,1,1.6505e-08,9.4659e-08,1.6517e-08,1,9.7446e-10,7.303e-08,9.7765e-10,1,6.0152e-10,1.0314e-08,6.023e-10,1,3.4503e-09,2.5576e-07,3.4581e-09
