"","YYYY.1","MM.1","DD.1","RUNF0.1","ESLS0.1","RFLX1.1","EFLX1.1","DCON1.1","INFL0.1","YYYY.2","MM.2","DD.2","RUNF0.2","ESLS0.2","RFLX1.2","EFLX1.2","DCON1.2","INFL0.2","YYYY.3","MM.3","DD.3","RUNF0.3","ESLS0.3","RFLX1.3","EFLX1.3","DCON1.3","INFL0.3","YYYY.4","MM.4","DD.4","RUNF0.4","ESLS0.4","RFLX1.4","EFLX1.4","DCON1.4","INFL0.4","YYYY.5","MM.5","DD.5","RUNF0.5","ESLS0.5","RFLX1.5","EFLX1.5","DCON1.5","INFL0.5","YYYY.6","MM.6","DD.6","RUNF0.6","ESLS0.6","RFLX1.6","EFLX1.6","DCON1.6","INFL0.6","YYYY.7","MM.7","DD.7","RUNF0.7","ESLS0.7","RFLX1.7","EFLX1.7","DCON1.7","INFL0.7","YYYY.8","MM.8","DD.8","RUNF0.8","ESLS0.8","RFLX1.8","EFLX1.8","DCON1.8","INFL0.8"
"3111",2007,7,8,0,0,0,0,3.9999e-18,144.36,2007,7,8,0,0,0,0,1.3175e-35,41.323,2007,7,8,0,0,0,0,4.4431e-25,94.304,2007,7,8,0.022254,0.023877,6.5407e-18,6.5806e-29,1.8608e-30,29.37,2007,7,8,0,0,0,0,4.9407e-21,102.7,2007,7,8,0,0,0,0,5.4161e-09,29.321,2007,7,8,0,0,0,0,5.3968e-31,46.628,2007,7,8,0,0,0,0,5.2966e-11,99.671
"3112",2007,7,9,0,0,0,0,3.7737e-18,144.36,2007,7,9,0,0,0,0,1.2025e-35,41.323,2007,7,9,0,0,0,0,4.2264e-25,94.304,2007,7,9,0,0,0,0,1.7288e-30,29.37,2007,7,9,0,0,0,0,4.766e-21,102.7,2007,7,9,0,0,0,0,5.3593e-09,29.321,2007,7,9,0,0,0,0,4.9677e-31,46.628,2007,7,9,0,0,0,0,5.1895e-11,99.671
"3113",2007,7,10,0,0,0,0,3.5578e-18,144.36,2007,7,10,0,0,0,0,1.0977e-35,41.323,2007,7,10,0,0,0,0,4.0203e-25,94.304,2007,7,10,0,0,0,0,1.606e-30,29.37,2007,7,10,0,0,0,0,4.5974e-21,102.7,2007,7,10,0,0,0,0,5.304e-09,29.321,2007,7,10,9.25e-05,0.00069582,4.0963e-22,2.7982e-32,4.5716e-31,46.628,2007,7,10,0,0,0,0,5.0841e-11,99.671
"3114",2007,7,11,0,0,0,0,3.3528e-18,144.36,2007,7,11,0,0,0,0,1.0017e-35,41.323,2007,7,11,0,0,0,0,3.8242e-25,94.304,2007,7,11,0.019881,0.020621,3.1297e-18,2.1312e-29,1.4917e-30,29.37,2007,7,11,0,0,0,0,4.4349e-21,102.7,2007,7,11,0,0,0,0,5.2466e-09,29.321,2007,7,11,0,0,0,0,4.2057e-31,46.628,2007,7,11,0,0,0,0,4.9799e-11,99.671
"3115",2007,7,12,0,0,0,0,3.5779e-18,144.36,2007,7,12,0,0,0,0,9.1401e-36,41.323,2007,7,12,0,0,0,0,3.6377e-25,94.304,2007,7,12,0,0,0,0,1.3857e-30,29.37,2007,7,12,0,0,0,0,4.2781e-21,102.7,2007,7,12,0,0,0,0,5.192e-09,29.321,2007,7,12,0,0,0,0,3.8699e-31,46.628,2007,7,12,0,0,0,0,4.8787e-11,99.671
"3116",2007,7,13,0,0,0,0,3.3765e-18,144.36,2007,7,13,0,0,0,0,8.3425e-36,41.323,2007,7,13,0,0,0,0,3.4603e-25,94.304,2007,7,13,0,0,0,0,1.2873e-30,29.37,2007,7,13,0,0,0,0,4.1268e-21,102.7,2007,7,13,0,0,0,0,5.1384e-09,29.321,2007,7,13,0.00046994,0.0057566,9.9709e-22,4.7724e-32,3.5609e-31,46.628,2007,7,13,0,0,0,0,4.7803e-11,99.671
"3117",2007,7,14,0,0,0,0,3.3372e-18,144.36,2007,7,14,0,0,0,0,7.616e-36,41.323,2007,7,14,0,0,0,0,3.2915e-25,94.304,2007,7,14,0.021511,0.022846,1.8064e-18,8.4417e-30,1.1958e-30,29.37,2007,7,14,0,0,0,0,3.9809e-21,102.7,2007,7,14,0,0,0,0,5.0845e-09,29.321,2007,7,14,0,0,0,0,3.2772e-31,46.628,2007,7,14,0,0,0,0,4.6847e-11,99.671
"3118",2007,7,15,0,0,0,0,3.1492e-18,144.36,2007,7,15,0,0,0,0,6.9491e-36,41.323,2007,7,15,0,0,0,0,3.131e-25,94.304,2007,7,15,0,0,0,0,1.1108e-30,29.37,2007,7,15,0,0,0,0,3.8401e-21,102.7,2007,7,15,0,0,0,0,5.032e-09,29.321,2007,7,15,0,0,0,0,3.0155e-31,46.628,2007,7,15,0,0,0,0,4.5897e-11,99.671
"3119",2007,7,16,0,0,0,0,3.1784e-18,144.36,2007,7,16,0,0,0,0,6.3434e-36,41.323,2007,7,16,0,0,0,0,2.9783e-25,94.304,2007,7,16,0.025214,0.028086,1.1972e-18,3.9231e-30,1.0319e-30,29.37,2007,7,16,0,0,0,0,3.7043e-21,102.7,2007,7,16,0,0,0,0,4.979e-09,29.321,2007,7,16,0.00021581,0.0020932,2.2045e-22,6.6886e-33,2.775e-31,46.628,2007,7,16,0,0,0,0,4.4977e-11,99.671
"3120",2007,7,17,0,0,0,0,3.0019e-18,144.36,2007,7,17,0,0,0,0,5.7895e-36,41.323,2007,7,17,0,0,0,0,2.8331e-25,94.304,2007,7,17,0,0,0,0,9.5866e-31,29.37,2007,7,17,0,0,0,0,3.5733e-21,102.7,2007,7,17,0,0,0,0,4.929e-09,29.321,2007,7,17,0,0,0,0,2.5541e-31,46.628,2007,7,17,0,0,0,0,4.4078e-11,99.671
"3121",2007,7,18,0,0,0,0,3.0151e-18,144.36,2007,7,18,0,0,0,0,5.2833e-36,41.323,2007,7,18,0,0,0,0,2.6949e-25,94.304,2007,7,18,0.023532,0.025675,6.2793e-19,1.4373e-30,8.9043e-31,29.37,2007,7,18,0,0,0,0,3.447e-21,102.7,2007,7,18,0,0,0,0,4.8759e-09,29.321,2007,7,18,0.00065412,0.0088485,3.4017e-22,7.2494e-33,2.3497e-31,46.628,2007,7,18,0,0,0,0,4.3184e-11,99.671
"3122",2007,7,19,0,0,0,0,2.8443e-18,144.36,2007,7,19,0,0,0,0,4.8215e-36,41.323,2007,7,19,0,0,0,0,2.5635e-25,94.304,2007,7,19,0,0,0,0,8.2709e-31,29.37,2007,7,19,0,0,0,0,3.3251e-21,102.7,2007,7,19,0,0,0,0,4.8252e-09,29.321,2007,7,19,0,0,0,0,2.1616e-31,46.628,2007,7,19,0,0,0,0,4.2311e-11,99.671
"3123",2007,7,20,0,0,0,0,2.6827e-18,144.36,2007,7,20,0,0,0,0,4.3983e-36,41.323,2007,7,20,0,0,0,0,2.4384e-25,94.304,2007,7,20,0,0,0,0,7.6823e-31,29.37,2007,7,20,0,0,0,0,3.2075e-21,102.7,2007,7,20,0,0,0,0,4.7747e-09,29.321,2007,7,20,0,0,0,0,1.9884e-31,46.628,2007,7,20,0,0,0,0,4.1446e-11,99.671
"3124",2007,7,21,0,0,0,0,2.5481e-18,144.36,2007,7,21,0,0,0,0,4.0144e-36,41.323,2007,7,21,0,0,0,0,2.3195e-25,94.304,2007,7,21,0,0,0,0,7.1363e-31,29.37,2007,7,21,0,0,0,0,3.0941e-21,102.7,2007,7,21,0,0,0,0,4.726e-09,29.321,2007,7,21,0,0,0,0,1.8296e-31,46.628,2007,7,21,0,0,0,0,4.0616e-11,99.671
"3125",2007,7,22,0,0,0,0,2.4056e-18,144.36,2007,7,22,0,0,0,0,3.6642e-36,41.323,2007,7,22,0,0,0,0,2.2064e-25,94.304,2007,7,22,0.019561,0.020191,2.5565e-19,4.0225e-31,6.629e-31,29.37,2007,7,22,0,0,0,0,2.9847e-21,102.7,2007,7,22,0,0,0,0,4.6764e-09,29.321,2007,7,22,0.00013673,0.0011565,3.1144e-23,4.1224e-34,1.6836e-31,46.628,2007,7,22,0,0,0,0,3.9808e-11,99.671
"3126",2007,7,23,0,0,0,0,2.451e-18,144.36,2007,7,23,0,0,0,0,3.3431e-36,41.323,2007,7,23,0,0,0,0,2.0988e-25,94.304,2007,7,23,0,0,0,0,6.1575e-31,29.37,2007,7,23,0,0,0,0,2.8792e-21,102.7,2007,7,23,0,0,0,0,4.6284e-09,29.321,2007,7,23,0,0,0,0,1.5489e-31,46.628,2007,7,23,0,0,0,0,3.9003e-11,99.671
"3127",2007,7,24,0,0,0,0,2.3131e-18,144.36,2007,7,24,0,0,0,0,3.051e-36,41.323,2007,7,24,0,0,0,0,1.9964e-25,94.304,2007,7,24,0,0,0,0,5.7197e-31,29.37,2007,7,24,0,0,0,0,2.7774e-21,102.7,2007,7,24,0,0,0,0,4.581e-09,29.321,2007,7,24,0,0,0,0,1.4251e-31,46.628,2007,7,24,0,0,0,0,3.8222e-11,99.671
"3128",2007,7,25,0,0,0,0,2.3459e-18,144.36,2007,7,25,0,0,0,0,2.7848e-36,41.323,2007,7,25,0,0,0,0,1.8991e-25,94.304,2007,7,25,0.02167,0.023066,1.4774e-19,1.6375e-31,5.313e-31,29.37,2007,7,25,0,0,0,0,2.6792e-21,102.7,2007,7,25,0,0,0,0,4.533e-09,29.321,2007,7,25,0.00042691,0.005081,4.5146e-23,4.1212e-34,1.3113e-31,46.628,2007,7,25,0,0,0,0,3.7463e-11,99.671
"3129",2007,7,26,0,0,0,0,2.2148e-18,144.36,2007,7,26,0,0,0,0,2.5411e-36,41.323,2007,7,26,0,0,0,0,1.8064e-25,94.304,2007,7,26,0,0,0,0,4.9353e-31,29.37,2007,7,26,0,0,0,0,2.5844e-21,102.7,2007,7,26,0,0,0,0,4.4874e-09,29.321,2007,7,26,0,0,0,0,1.2066e-31,46.628,2007,7,26,0,0,0,0,3.6714e-11,99.671
"3130",2007,7,27,0,0,0,0,2.3676e-18,144.36,2007,7,27,0,0,0,0,2.3188e-36,41.323,2007,7,27,0,0,0,0,1.7183e-25,94.304,2007,7,27,0.024387,0.026895,9.177e-20,7.3084e-32,4.5839e-31,29.37,2007,7,27,0,0,0,0,2.493e-21,102.7,2007,7,27,0,0,0,0,4.4389e-09,29.321,2007,7,27,0,0,0,0,1.1099e-31,46.628,2007,7,27,0,0,0,0,3.5973e-11,99.671
"3131",2007,7,28,0,0,0,0,2.2332e-18,144.36,2007,7,28,0,0,0,0,2.1159e-36,41.323,2007,7,28,0,0,0,0,1.6345e-25,94.304,2007,7,28,0,0,0,0,4.2577e-31,29.37,2007,7,28,0,0,0,0,2.4049e-21,102.7,2007,7,28,0,0,0,0,4.3929e-09,29.321,2007,7,28,0.00037913,0.0043545,1.8514e-23,1.1466e-34,1.021e-31,46.628,2007,7,28,0,0,0,0,3.5248e-11,99.671
"3132",2007,7,29,0,0,0,0,2.1068e-18,144.36,2007,7,29,0,0,0,0,1.9302e-36,41.323,2007,7,29,0,0,0,0,1.5548e-25,94.304,2007,7,29,0,0,0,0,3.9546e-31,29.37,2007,7,29,0,0,0,0,2.3198e-21,102.7,2007,7,29,0,0,0,0,4.3475e-09,29.321,2007,7,29,0,0,0,0,9.3917e-32,46.628,2007,7,29,0,0,0,0,3.4533e-11,99.671
"3133",2007,7,30,0,0,0,0,2.0513e-18,144.36,2007,7,30,0,0,0,0,1.7614e-36,41.323,2007,7,30,0,0,0,0,1.479e-25,94.304,2007,7,30,0,0,0,0,3.6733e-31,29.37,2007,7,30,0,0,0,0,2.2378e-21,102.7,2007,7,30,0,0,0,0,4.3031e-09,29.321,2007,7,30,0,0,0,0,8.6399e-32,46.628,2007,7,30,0,0,0,0,3.3842e-11,99.671
"3134",2007,7,31,0,0,0,0,1.9371e-18,144.36,2007,7,31,0,0,0,0,1.6077e-36,41.323,2007,7,31,0,0,0,0,1.4069e-25,94.304,2007,7,31,0.019968,0.020738,3.6284e-20,2.0188e-32,3.4121e-31,29.37,2007,7,31,0,0,0,0,2.1587e-21,102.7,2007,7,31,0,0,0,0,4.2585e-09,29.321,2007,7,31,0,0,0,0,7.9501e-32,46.628,2007,7,31,0,0,0,0,3.3175e-11,99.671
"3135",2007,8,1,0,0,0,0,1.8991e-18,144.36,2007,8,1,0,0,0,0,1.4669e-36,41.323,2007,8,1,0,0,0,0,1.3382e-25,94.304,2007,8,1,0,0,0,0,3.1694e-31,29.37,2007,8,1,0,0,0,0,2.0824e-21,102.7,2007,8,1,0,0,0,0,4.2156e-09,29.321,2007,8,1,5.5619e-05,0.00035918,1.1716e-24,4.5154e-36,7.3144e-32,46.628,2007,8,1,0,0,0,0,3.2514e-11,99.671
"3136",2007,8,2,0,0,0,0,1.7929e-18,144.36,2007,8,2,0,0,0,0,1.3387e-36,41.323,2007,8,2,0,0,0,0,1.273e-25,94.304,2007,8,2,0.024784,0.027466,2.4728e-20,9.9977e-33,2.9439e-31,29.37,2007,8,2,0,0,0,0,2.0087e-21,102.7,2007,8,2,0,0,0,0,4.1714e-09,29.321,2007,8,2,0,0,0,0,6.7296e-32,46.628,2007,8,2,0,0,0,0,3.1869e-11,99.671
"3137",2007,8,3,0,0,0,0,1.8906e-18,144.36,2007,8,3,0,0,0,0,1.2216e-36,41.323,2007,8,3,0,0,0,0,1.2109e-25,94.304,2007,8,3,0,0,0,0,2.7344e-31,29.37,2007,8,3,0,0,0,0,1.9377e-21,102.7,2007,8,3,0,0,0,0,4.1286e-09,29.321,2007,8,3,0.00087439,0.012904,9.0281e-24,2.713e-35,6.1903e-32,46.628,2007,8,3,0,0,0,0,3.1225e-11,99.671
"3138",2007,8,4,0,0,0,0,1.7836e-18,144.36,2007,8,4,0,0,0,0,1.1144e-36,41.323,2007,8,4,0,0,0,0,1.1518e-25,94.304,2007,8,4,0,0,0,0,2.5397e-31,29.37,2007,8,4,0,0,0,0,1.8692e-21,102.7,2007,8,4,0,0,0,0,4.0861e-09,29.321,2007,8,4,0,0,0,0,5.6941e-32,46.628,2007,8,4,0,0,0,0,3.0597e-11,99.671
"3139",2007,8,5,0,0,0,0,1.6837e-18,144.36,2007,8,5,0,0,0,0,1.017e-36,41.323,2007,8,5,0,0,0,0,1.0957e-25,94.304,2007,8,5,0.022604,0.024367,1.1501e-20,3.3328e-33,2.359e-31,29.37,2007,8,5,0,0,0,0,1.8031e-21,102.7,2007,8,5,0,0,0,0,4.043e-09,29.321,2007,8,5,0,0,0,0,5.2384e-32,46.628,2007,8,5,0,0,0,0,2.9989e-11,99.671
"3140",2007,8,6,0,0,0,0,1.5927e-18,144.36,2007,8,6,0,0,0,0,9.2773e-37,41.323,2007,8,6,0,0,0,0,1.0422e-25,94.304,2007,8,6,0,0,0,0,2.191e-31,29.37,2007,8,6,0,0,0,0,1.7393e-21,102.7,2007,8,6,0,0,0,0,4.0011e-09,29.321,2007,8,6,0.00042486,0.0050494,1.9845e-24,4.0321e-36,4.8181e-32,46.628,2007,8,6,0,0,0,0,2.9379e-11,99.671
"3141",2007,8,7,0,0,0,0,1.5033e-18,144.36,2007,8,7,0,0,0,0,8.4663e-37,41.323,2007,8,7,0,0,0,0,9.914e-26,94.304,2007,8,7,0,0,0,0,2.0351e-31,29.37,2007,8,7,0,0,0,0,1.6778e-21,102.7,2007,8,7,0,0,0,0,3.959e-09,29.321,2007,8,7,0,0,0,0,4.4325e-32,46.628,2007,8,7,0,0,0,0,2.8794e-11,99.671
"3142",2007,8,8,0,0,0,0,1.6785e-18,144.36,2007,8,8,0,0,0,0,7.7243e-37,41.323,2007,8,8,0,0,0,0,9.4305e-26,94.304,2007,8,8,0.021993,0.023514,5.6564e-21,1.1874e-33,1.8901e-31,29.37,2007,8,8,0,0,0,0,1.6185e-21,102.7,2007,8,8,0,0,0,0,3.9175e-09,29.321,2007,8,8,0,0,0,0,4.0767e-32,46.628,2007,8,8,0,0,0,0,2.821e-11,99.671
"3143",2007,8,9,0,0,0,0,1.5836e-18,144.36,2007,8,9,0,0,0,0,7.0466e-37,41.323,2007,8,9,0,0,0,0,8.9705e-26,94.304,2007,8,9,0,0,0,0,1.7556e-31,29.37,2007,8,9,0,0,0,0,1.5613e-21,102.7,2007,8,9,0,0,0,0,3.8773e-09,29.321,2007,8,9,0,0,0,0,3.7498e-32,46.628,2007,8,9,0,0,0,0,2.7638e-11,99.671
"3144",2007,8,10,0,0,0,0,1.4932e-18,144.36,2007,8,10,0,0,0,0,6.4289e-37,41.323,2007,8,10,0,0,0,0,8.533e-26,94.304,2007,8,10,0.025771,0.028895,3.5517e-21,5.5386e-34,1.6304e-31,29.37,2007,8,10,0,0,0,0,1.5061e-21,102.7,2007,8,10,0,0,0,0,3.8348e-09,29.321,2007,8,10,0.00016127,0.0014333,3.1424e-25,4.2636e-37,3.4486e-32,46.628,2007,8,10,0,0,0,0,2.7076e-11,99.671
"3145",2007,8,11,0,0,0,0,1.473e-18,144.36,2007,8,11,0,0,0,0,5.8664e-37,41.323,2007,8,11,0,0,0,0,8.1169e-26,94.304,2007,8,11,0,0,0,0,1.5144e-31,29.37,2007,8,11,0,0,0,0,1.4528e-21,102.7,2007,8,11,0,0,0,0,3.7957e-09,29.321,2007,8,11,0,0,0,0,3.1723e-32,46.628,2007,8,11,0,0,0,0,2.6534e-11,99.671
"3146",2007,8,12,0,0,0,0,1.3904e-18,144.36,2007,8,12,0,0,0,0,5.3521e-37,41.323,2007,8,12,0,0,0,0,7.721e-26,94.304,2007,8,12,0,0,0,0,1.4066e-31,29.37,2007,8,12,0,0,0,0,1.4014e-21,102.7,2007,8,12,0,0,0,0,3.7573e-09,29.321,2007,8,12,0,0,0,0,2.9182e-32,46.628,2007,8,12,0,0,0,0,2.6e-11,99.671
"3147",2007,8,13,0,0,0,0,1.6084e-18,144.36,2007,8,13,0,0,0,0,4.8829e-37,41.323,2007,8,13,0,0,0,0,7.3445e-26,94.304,2007,8,13,0.021338,0.022607,1.4759e-21,1.6677e-34,1.3064e-31,29.37,2007,8,13,0,0,0,0,1.3519e-21,102.7,2007,8,13,0,0,0,0,3.7162e-09,29.321,2007,8,13,0.00035955,0.0040645,3.1339e-25,3.09e-37,2.6838e-32,46.628,2007,8,13,0,0,0,0,2.5471e-11,99.671
"3148",2007,8,14,0,0,0,0,1.5178e-18,144.36,2007,8,14,0,0,0,0,4.4556e-37,41.323,2007,8,14,0,0,0,0,6.9863e-26,94.304,2007,8,14,0,0,0,0,1.2134e-31,29.37,2007,8,14,0,0,0,0,1.3041e-21,102.7,2007,8,14,0,0,0,0,3.6783e-09,29.321,2007,8,14,0,0,0,0,2.4686e-32,46.628,2007,8,14,0,0,0,0,2.496e-11,99.671
"3149",2007,8,15,0,0,0,0,1.4326e-18,144.36,2007,8,15,0,0,0,0,4.0649e-37,41.323,2007,8,15,0,0,0,0,6.6455e-26,94.304,2007,8,15,0,0,0,0,1.127e-31,29.37,2007,8,15,0,0,0,0,1.258e-21,102.7,2007,8,15,0,0,0,0,3.6409e-09,29.321,2007,8,15,0,0,0,0,2.2708e-32,46.628,2007,8,15,0,0,0,0,2.4457e-11,99.671
"3150",2007,8,16,0,0,0,0,1.3511e-18,144.36,2007,8,16,0,0,0,0,3.709e-37,41.323,2007,8,16,0,0,0,0,6.3214e-26,94.304,2007,8,16,0.021447,0.022758,7.4457e-22,6.1461e-35,1.0467e-31,29.37,2007,8,16,0,0,0,0,1.2135e-21,102.7,2007,8,16,0,0,0,0,3.6021e-09,29.321,2007,8,16,0.00038032,0.0043722,1.4833e-25,1.0316e-37,2.0887e-32,46.628,2007,8,16,0,0,0,0,2.3965e-11,99.671
"3151",2007,8,17,0,0,0,0,1.2738e-18,144.36,2007,8,17,0,0,0,0,3.384e-37,41.323,2007,8,17,0,0,0,0,6.0131e-26,94.304,2007,8,17,0,0,0,0,9.7219e-32,29.37,2007,8,17,0,0,0,0,1.1706e-21,102.7,2007,8,17,0,0,0,0,3.5647e-09,29.321,2007,8,17,0,0,0,0,1.921e-32,46.628,2007,8,17,0,0,0,0,2.3481e-11,99.671
"3152",2007,8,18,0,0,0,0,1.4278e-18,144.36,2007,8,18,0,0,0,0,3.087e-37,41.323,2007,8,18,0,0,0,0,5.7199e-26,94.304,2007,8,18,0.026098,0.029373,4.803e-22,2.9829e-35,9.0293e-32,29.37,2007,8,18,0,0,0,0,1.1292e-21,102.7,2007,8,18,0,0,0,0,3.5263e-09,29.321,2007,8,18,0,0,0,0,1.7669e-32,46.628,2007,8,18,0,0,0,0,2.3003e-11,99.671
"3153",2007,8,19,0,0,0,0,1.3472e-18,144.36,2007,8,19,0,0,0,0,2.8166e-37,41.323,2007,8,19,0,0,0,0,5.4409e-26,94.304,2007,8,19,0,0,0,0,8.3863e-32,29.37,2007,8,19,0,0,0,0,1.0893e-21,102.7,2007,8,19,0,0,0,0,3.49e-09,29.321,2007,8,19,0.00062408,0.008324,1.0742e-25,5.436e-38,1.6251e-32,46.628,2007,8,19,0,0,0,0,2.2539e-11,99.671
"3154",2007,8,20,0,0,0,0,1.2706e-18,144.36,2007,8,20,0,0,0,0,2.5697e-37,41.323,2007,8,20,0,0,0,0,5.1756e-26,94.304,2007,8,20,0,0,0,0,7.7889e-32,29.37,2007,8,20,0,0,0,0,1.0507e-21,102.7,2007,8,20,0,0,0,0,3.4536e-09,29.321,2007,8,20,0,0,0,0,1.4946e-32,46.628,2007,8,20,0,0,0,0,2.2081e-11,99.671
"3155",2007,8,21,0,0,0,0,1.33e-18,144.36,2007,8,21,0,0,0,0,2.3439e-37,41.323,2007,8,21,0,0,0,0,4.9231e-26,94.304,2007,8,21,0.022987,0.024905,2.0852e-22,9.587e-36,7.2337e-32,29.37,2007,8,21,0,0,0,0,1.0136e-21,102.7,2007,8,21,0,0,0,0,3.4158e-09,29.321,2007,8,21,0,0,0,0,1.3744e-32,46.628,2007,8,21,0,0,0,0,2.1627e-11,99.671
"3156",2007,8,22,0,0,0,0,1.2544e-18,144.36,2007,8,22,0,0,0,0,2.1385e-37,41.323,2007,8,22,0,0,0,0,4.683e-26,94.304,2007,8,22,0,0,0,0,6.7183e-32,29.37,2007,8,22,0,0,0,0,9.7775e-22,102.7,2007,8,22,0,0,0,0,3.38e-09,29.321,2007,8,22,0,0,0,0,1.2641e-32,46.628,2007,8,22,0,0,0,0,2.1188e-11,99.671
"3157",2007,8,23,0,0,0,0,1.1836e-18,144.36,2007,8,23,0,0,0,0,1.9511e-37,41.323,2007,8,23,0,0,0,0,4.4546e-26,94.304,2007,8,23,0,0,0,0,6.2399e-32,29.37,2007,8,23,0,0,0,0,9.4318e-22,102.7,2007,8,23,0,0,0,0,3.3453e-09,29.321,2007,8,23,0.00043795,0.0052525,3.0609e-26,1.0889e-38,1.1626e-32,46.628,2007,8,23,0,0,0,0,2.076e-11,99.671
"3158",2007,8,24,0,0,0,0,1.1461e-18,144.36,2007,8,24,0,0,0,0,1.7799e-37,41.323,2007,8,24,0,0,0,0,4.2374e-26,94.304,2007,8,24,0.022938,0.024835,1.0269e-22,3.5093e-36,5.7953e-32,29.37,2007,8,24,0,0,0,0,9.0983e-22,102.7,2007,8,24,0,0,0,0,3.3095e-09,29.321,2007,8,24,0,0,0,0,1.0693e-32,46.628,2007,8,24,0,0,0,0,2.0342e-11,99.671
"3159",2007,8,25,0,0,0,0,1.0815e-18,144.36,2007,8,25,0,0,0,0,1.624e-37,41.323,2007,8,25,0,0,0,0,4.0307e-26,94.304,2007,8,25,0,0,0,0,5.3826e-32,29.37,2007,8,25,0,0,0,0,8.7766e-22,102.7,2007,8,25,0,0,0,0,3.2754e-09,29.321,2007,8,25,0,0,0,0,9.835e-33,46.628,2007,8,25,0,0,0,0,1.993e-11,99.671
"3160",2007,8,26,0,0,0,0,1.2447e-18,144.36,2007,8,26,0,0,0,0,1.4816e-37,41.323,2007,8,26,0,0,0,0,3.8341e-26,94.304,2007,8,26,0,0,0,0,4.9991e-32,29.37,2007,8,26,0,0,0,0,8.4662e-22,102.7,2007,8,26,0,0,0,0,3.2413e-09,29.321,2007,8,26,0.0004826,0.0059591,1.4762e-26,3.792e-39,9.0449e-33,46.628,2007,8,26,0,0,0,0,1.9525e-11,99.671
"3161",2007,8,27,0,0,0,0,1.1746e-18,144.36,2007,8,27,0,0,0,0,1.3517e-37,41.323,2007,8,27,0,0,0,0,3.6472e-26,94.304,2007,8,27,0.022728,0.024541,5.0097e-23,1.2752e-36,4.643e-32,29.37,2007,8,27,0,0,0,0,8.1669e-22,102.7,2007,8,27,0,0,0,0,3.2068e-09,29.321,2007,8,27,0,0,0,0,8.3191e-33,46.628,2007,8,27,0,0,0,0,1.9131e-11,99.671
"3162",2007,8,28,0,0,0,0,1.2568e-18,144.36,2007,8,28,0,0,0,0,1.2333e-37,41.323,2007,8,28,0,0,0,0,3.4693e-26,94.304,2007,8,28,0,0,0,0,4.3124e-32,29.37,2007,8,28,0,0,0,0,7.8781e-22,102.7,2007,8,28,0,0,0,0,3.174e-09,29.321,2007,8,28,0,0,0,0,7.6516e-33,46.628,2007,8,28,0,0,0,0,1.8744e-11,99.671
"3163",2007,8,29,0,0,0,0,1.1861e-18,144.36,2007,8,29,0,0,0,0,1.1252e-37,41.323,2007,8,29,0,0,0,0,3.3001e-26,94.304,2007,8,29,0.025128,0.027962,2.9062e-23,5.5992e-37,4.0052e-32,29.37,2007,8,29,0,0,0,0,7.5995e-22,102.7,2007,8,29,0,0,0,0,3.1402e-09,29.321,2007,8,29,0.00040482,0.004742,5.4335e-27,9.9472e-40,7.0374e-33,46.628,2007,8,29,0,0,0,0,1.8366e-11,99.671
"3164",2007,8,30,0,0,0,0,1.3298e-18,144.36,2007,8,30,0,0,0,0,1.0264e-37,41.323,2007,8,30,0,0,0,0,3.1391e-26,94.304,2007,8,30,0,0,0,0,3.7198e-32,29.37,2007,8,30,0,0,0,0,7.3308e-22,102.7,2007,8,30,0,0,0,0,3.1076e-09,29.321,2007,8,30,0,0,0,0,6.4722e-33,46.628,2007,8,30,0,0,0,0,1.7991e-11,99.671
"3165",2007,8,31,0,0,0,0,1.2543e-18,144.36,2007,8,31,0,0,0,0,9.3645e-38,41.323,2007,8,31,0,0,0,0,2.986e-26,94.304,2007,8,31,0,0,0,0,3.4548e-32,29.37,2007,8,31,0,0,0,0,7.0716e-22,102.7,2007,8,31,0,0,0,0,3.0752e-09,29.321,2007,8,31,0,0,0,0,5.9522e-33,46.628,2007,8,31,0,0,0,0,1.7625e-11,99.671
"3166",2007,9,1,0,0,0,0,1.1833e-18,144.36,2007,9,1,0,0,0,0,8.5434e-38,41.323,2007,9,1,0,0,0,0,2.8404e-26,94.304,2007,9,1,0.02309,0.025049,1.3e-23,1.8811e-37,3.2086e-32,29.37,2007,9,1,0,0,0,0,6.8216e-22,102.7,2007,9,1,0,0,0,0,3.042e-09,29.321,2007,9,1,0.00064397,0.0086704,3.7304e-27,5.0737e-40,5.474e-33,46.628,2007,9,1,0,0,0,0,1.7267e-11,99.671
"3167",2007,9,2,0,0,0,0,1.1519e-18,144.36,2007,9,2,0,0,0,0,7.7937e-38,41.323,2007,9,2,0,0,0,0,2.7019e-26,94.304,2007,9,2,0,0,0,0,2.98e-32,29.37,2007,9,2,0,0,0,0,6.5803e-22,102.7,2007,9,2,0,0,0,0,3.0107e-09,29.321,2007,9,2,0,0,0,0,5.0345e-33,46.628,2007,9,2,0,0,0,0,1.6916e-11,99.671
"3168",2007,9,3,0,0,0,0,1.087e-18,144.36,2007,9,3,0,0,0,0,7.1107e-38,41.323,2007,9,3,0,0,0,0,2.5701e-26,94.304,2007,9,3,0,0,0,0,2.7677e-32,29.37,2007,9,3,0,0,0,0,6.3477e-22,102.7,2007,9,3,0,0,0,0,2.9796e-09,29.321,2007,9,3,0,0,0,0,4.6302e-33,46.628,2007,9,3,0,0,0,0,1.6574e-11,99.671
