ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	72	BIFENTHRIN	.144			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	12	BIFENTHRIN	.024			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	710.25	BIFENTHRIN	1.4205			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	88	BIFENTHRIN	.176			
NO	2010	01-MAR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	850	BIFENTHRIN	1.7			
NO	2010	31-MAY-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	335.25	BIFENTHRIN	.6705			
NO	2010	31-AUG-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	16	BIFENTHRIN	.032			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	758.25	BIFENTHRIN	1.5165			
NO	2010	30-JUN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	24	BIFENTHRIN	.048			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	2	BIFENTHRIN	.004			
NO	2010	01-JAN-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	13.75	BIFENTHRIN	.0275			
NO	2010	30-APR-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	134	BIFENTHRIN	.268			
NO	2010	01-FEB-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PL GRANULAR INSECTICIDE	1488.2	BIFENTHRIN	2.9764			
NO	2010	31-JUL-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	.2665	BIFENTHRIN	.0210535			
NO	2010	30-SEP-10	SACRAMENTO	34	STRUCTURAL PEST CONTROL	LESCO CROSSCHECK PLUS MULTI-INSECTICIDE	5.9964	BIFENTHRIN	.4737156			
